STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:47640030;54.1;86.1;13.0;21.5;7.2;12.1;Saxion Hogeschool;Deventer;208289.0;474279.3
NL:S:47640050;4.1;4.3;0.0;0.0;0.0;0.0;Munsterstraat;Deventer;209735.5;472933.5
NL:S:47640070;5.4;6.8;0.0;0.0;0.0;0.0;Keulenstraat 1;Deventer;209677.5;472621.0
NL:S:47640090;6.2;8.2;0.0;0.0;0.0;0.0;Keulenstraat 2;Deventer;209836.0;472386.5
NL:S:47640110;1.6;1.4;0.0;0.0;0.0;0.0;Rigastraat;Deventer;210509.5;472760.0
NL:S:47640150;1.0;1.4;0.0;0.0;0.0;0.0;Herfordstraat;Deventer;210129.5;472507.5
NL:S:47640190;1.3;2.7;0.0;0.0;0.0;0.0;Dortmundstraat;Deventer;210193.0;473237.0
NL:S:47640230;44.8;42.5;20.1;18.6;10.9;14.3;Willem Witsenstraat;Deventer;211785.5;475440.5
NL:S:47640290;0.5;0.4;0.2;0.1;0.0;0.0;Cröddenbrug;Deventer;211459.0;475756.0
NL:S:47640370;14.100000000000001;15.3;6.2;6.7;2.7;5.5;De Bekkumer;Deventer;209211.5;475026.5
NL:S:47640410;47.5;44.1;17.0;14.5;10.4;11.2;Snippeling;Deventer;209920.3;473992.3
NL:S:47640540;10.4;12.7;6.0;8.0;4.1;7.5;Verpleeghuis P.W. Janssen;Deventer;211473.5;474260.0
NL:S:47640550;0.6;0.5;0.0;0.0;0.0;0.0;Rostockstraat;Deventer;210505.0;473098.5
NL:S:47640570;1.4;2.1;0.0;0.0;0.0;0.0;Koningsbergenstraat;Deventer;210737.0;472872.5
NL:S:47640590;6.6;7.0;0.0;0.0;0.0;0.0;Arnsbergstraat;Deventer;210369.0;472632.5
NL:S:47640680;5.7;5.9;0.0;0.0;0.0;0.0;Runshoppingcentre;Deventer;210465.5;473486.0
NL:S:47640700;3.8;5.8;0.0;0.0;0.0;0.0;Bedrijvenpark A1;Deventer;211194.5;471879.5
NL:S:47640710;6.1;7.7;4.1;6.1;2.2;3.3;David Wijnveldtweg;Deventer;211906.0;474444.0
NL:S:47640730;34.1;31.5;18.7;20.2;11.9;12.8;Albertus van Leusenweg;Deventer;212252.5;474690.5
NL:S:47640750;91.5;94.3;41.5;47.0;24.7;28.5;Alphons Diepenbrocklaan;Deventer;212248.0;475174.5
NL:S:47640830;42.4;36.7;24.6;19.3;14.5;7.8;De Knoop;Deventer;210696.5;473798.0
NL:S:47640840;1.4;0.2;0.0;0.0;0.0;0.0;Birnieweg/Hotel;Deventer;211136.0;472130.0
NL:S:47640850;0.3;0.2;0.0;0.0;0.0;0.0;Nering Bögelweg;Deventer;210539.0;472053.0
NL:S:47640860;0.6;0.3;0.0;0.0;0.0;0.0;Nering Bögelweg/Sligro;Deventer;210782.0;471768.0
NL:S:47640900;13.7;13.5;6.5;6.7;3.8;3.4;St. Jozef verpleeghuis;Deventer;208491.5;475639.5
NL:S:47640920;15.6;15.1;4.9;5.7;4.3;4.7;Wezenland;Deventer;208752.0;475861.5
NL:S:47641000;1181.0;1024.2;528.1999999999999;416.8;336.6;243.8;Station;Deventer;207749.1;474640.0
NL:S:47641130;12.3;11.4;0.0;0.0;0.0;0.0;Deltaplein;Deventer;209501.0;474482.5
NL:S:47641150;5.7;4.1;0.0;0.0;0.0;0.0;Douwelerwetering;Deventer;209743.5;474389.0
NL:S:47641170;5.9;4.4;0.0;0.0;0.0;0.0;Biesboschlaan;Deventer;209845.5;474242.0
NL:S:47641190;26.5;31.5;11.1;11.5;6.4;7.2;Amstellaan;Deventer;209022.5;474251.5
NL:S:47641240;5.1;6.1;2.7;4.5;1.4;3.1;Kleine Vos;Deventer;210584.5;474320.5
NL:S:47641280;38.7;36.6;14.6;13.8;9.6;12.1;Zwaluwenburg;Deventer;210906.0;474384.5
NL:S:47641300;9.5;9.6;6.2;5.3;3.4;6.5;Toutenburg;Deventer;211071.5;474282.0
NL:S:47641320;2.1;2.8;1.5;2.5;1.1;2.2;Slangenburg;Deventer;211266.0;474259.5
NL:S:47641530;15.6;16.1;9.9;11.0;4.9;6.1;Hondsroos;Deventer;211188.0;472870.0
NL:S:47641610;2.8;2.6;1.9;1.7;1.0;0.9;Bonenkamp;Deventer;212478.0;473518.5
NL:S:47641630;8.2;6.2;5.0;4.1;2.4;1.8;Hannie Schaftpad;Deventer;212455.0;473275.5
NL:S:47641670;22.0;21.1;11.1;10.5;5.9;4.5;J. Naberstraat;Deventer;212223.5;473075.0
NL:S:47641730;6.4;7.1;1.8;2.4;0.7;1.1;Solingenstraat;Deventer;211624.0;472902.0
NL:S:47641750;0.8;2.4;0.0;0.0;0.0;0.0;Schonenvaardersstraat;Deventer;209002.5;473956.0
NL:S:47641790;5.3;5.0;0.7;0.7;0.3;0.3;Maagdenburg;Deventer;211965.5;472943.0
NL:S:47641940;1.7;2.3;0.0;0.0;0.0;0.0;Teugseplein;Deventer;208458.5;473813.0
NL:S:47642030;17.3;20.700000000000003;5.0;6.7;3.8;4.4;Schurenstraat;Deventer;207428.5;474955.0
NL:S:47642050;2.1;4.5;0.8;2.4;0.8999999999999999;1.0;Oude Begraafplaats;Deventer;207657.5;475095.0
NL:S:47642072;6.4;7.8999999999999995;4.0;4.4;2.5;2.5;IJ. de Schepperstraat;Deventer;207895.5;475247.0
NL:S:47642090;14.2;17.0;8.600000000000001;9.399999999999999;4.0;3.8;Dapperstraat;Deventer;208229.5;475460.0
NL:S:47642110;9.4;9.3;7.2;6.8;2.3;2.7;Van Marckelplein;Deventer;208376.5;475611.5
NL:S:47642150;50.3;52.8;29.9;34.0;13.2;16.1;Wkc Keizerslanden;Deventer;208158.0;475952.0
NL:S:47642170;23.1;18.1;15.8;13.0;7.2;6.4;Balderikstraat;Deventer;207956.5;476113.0
NL:S:47642190;10.7;11.7;6.6;7.0;3.1;3.3;Ludgerstraat;Deventer;207674.0;476126.5
NL:S:47642210;3.8;4.9;2.0;3.1;1.2;1.6;Beeckestein;Deventer;207444.5;476141.0
NL:S:47642230;28.0;27.5;20.1;18.9;8.4;9.2;Wkc Borgele;Deventer;207157.0;476491.0
NL:S:47642250;8.0;8.2;4.4;5.5;2.4;2.9;Beugelskamp;Deventer;207070.5;476710.5
NL:S:47642270;16.1;15.2;10.3;10.4;5.5;6.1;Het Vlier;Deventer;206981.0;476835.5
NL:S:47642290;19.1;20.1;9.1;8.2;5.9;5.1;Thomas Wildey;Deventer;206730.5;476534.5
NL:S:47642320;32.6;33.6;23.5;24.7;11.0;13.3;Platvoet;Deventer;206330.0;476531.0
NL:S:47643050;1.6;2.8;0.6;1.5;0.4;0.6;Nijverheidstraat;Deventer;207338.0;474883.5
NL:S:47643070;9.9;11.5;5.0;6.5;1.8;2.6;Rijsterborgherweg;Deventer;207100.0;474758.5
NL:S:47643110;8.0;8.2;3.4;4.0;1.3;2.3;Radstakeweg;Deventer;206796.5;475175.5
NL:S:47643150;4.1;20.2;2.4;3.6;0.6;2.4;Erasmusstraat;Deventer;206670.0;475560.5
NL:S:47643170;38.9;25.9;18.0;14.6;6.5;6.7;Zamenhofplein;Deventer;206567.5;475702.5
NL:S:47643190;13.9;14.7;7.6;7.7;2.5;3.1;Vermeerstraat;Deventer;206289.5;475488.0
NL:S:47643210;10.7;9.4;7.3;6.8;3.2;3.8;Moreelsestraat;Deventer;206063.0;475185.0
NL:S:47643230;7.8;8.7;4.3;5.1;2.2;2.1;Rubensstraat;Deventer;205799.5;475475.5
NL:S:47643250;5.3;4.5;3.5;3.4;2.0;2.5;Sportveldenlaan;Deventer;206007.5;475677.0
NL:S:47643270;8.7;7.8;7.8;8.1;2.6;4.2;Verpleeghuis St. Jurrien;Deventer;206138.5;475835.5
NL:S:47643290;6.3;6.7;4.1;3.9;2.3;3.0;Joost van de Vondellaan;Deventer;206371.0;476022.0
NL:S:47643310;3.4;3.2;2.9;2.4;1.0;1.6;Lookersdijk;Deventer;206379.0;476198.0
NL:S:47643960;14.1;21.8;6.7;9.7;4.6;5.5;Beestenmarkt;Deventer;208084.0;474569.0
NL:S:47643990;3.2;1.1;1.0;0.7;1.0;0.5;Bleekstraat;Deventer;208276.0;474829.0
NL:S:47644000;3.3;6.7;1.7;2.9;1.4;2.7;Veenweg;Deventer;208408.0;474961.0
NL:S:47644060;1.7;14.2;0.8;10.1;0.4;6.5;Hunneperweg;Deventer;210254.0;473910.0
NL:S:47644080;7.3;8.7;3.9;4.4;3.2;5.1;Fesevurstraat;Deventer;208600.0;475157.0
NL:S:47644110;31.4;30.5;12.6;13.7;8.1;10.4;Cornelis Lelylaan;Deventer;211374.0;475061.5
NL:S:47644290;2.3;4.5;0.0;0.0;0.0;0.0;Europaplein;Deventer;207454.5;475649.0
NL:S:47644310;1.2;1.3;0.0;0.0;0.0;0.0;Papenblik;Deventer;207516.5;475280.0
NL:S:47644370;6.7;9.8;0.0;0.0;0.0;0.0;Visbystraat;Deventer;208884.0;472965.0
NL:S:47645001;6.2;5.9;0.0;0.0;0.0;0.0;Splithofstraat;Deventer;207630.0;475842.5
NL:S:47645083;59.099999999999994;60.6;9.1;10.2;8.3;10.2;Ziekenhuis;Deventer;209877.0;475078.0
NL:S:47645090;5.9;5.3;3.0;3.4;1.9;1.1;Prins Bernhardweg;Schalkhaar;209745.0;475835.0
NL:S:47645110;2.4;3.2;2.4;2.7;1.1;1.6;Oerdijk;Schalkhaar;209512.5;475770.0
NL:S:47645150;28.9;29.4;16.7;16.0;9.3;12.6;Westenberg;Schalkhaar;210348.5;476387.0
NL:S:47645170;11.2;9.3;8.4;8.8;4.5;5.2;Kerkweg;Schalkhaar;210114.0;475981.5
NL:S:47646030;1.7;1.7;0.0;0.0;0.0;0.0;Industrieweg;Deventer;208739.0;473742.7
NL:S:47648050;0.0;0.1;0.1;0.0;0.0;0.0;Schooldijk;Lettele;213552.0;476400.0
NL:S:47649001;1.6;2.3;1.0;1.5;0.6;1.7;Station Colmschate;Deventer;211567.0;474067.5
NL:S:47649010;10.8;12.6;0.0;0.0;0.0;0.0;Westfalenstraat;Deventer;209857.5;473233.0
NL:S:47649040;8.6;9.799999999999999;3.6;3.7;3.2;3.2;Wijtenhorst;Deventer;210724.0;475125.5
NL:S:47650001;135.7;130.3;67.0;57.8;36.6;38.6;Vaassen-Zuid;Vaassen;194442.0;477237.5
NL:S:47650003;62.1;60.8;26.9;22.9;15.9;16.1;Oosterhof;Vaassen;195048.0;477929.5
NL:S:47650006;48.6;48.6;27.2;28.7;18.7;17.4;Centrum;Vaassen;194678.5;478217.0
NL:S:47650007;23.3;21.0;10.0;10.1;6.3;6.1;Vaassen-Noord;Vaassen;194951.0;478806.5
NL:S:47651001;16.1;16.5;2.6;3.2;1.7;1.9;Handelsebrug;Emst;195337.5;479649.5
NL:S:47651003;24.4;24.1;9.8;10.2;6.2;7.8;Hezeplein;Emst;195112.5;481068.0
NL:S:47651005;11.6;11.9;4.1;4.1;2.5;2.6;Oranjeweg;Emst;195273.5;481701.5
NL:S:47713001;1.7;1.9;2.4;2.3;0.3;0.1;Landgoed Hulshorst;Hulshorst;176455.0;485275.0
NL:S:47713003;3.2;4.0;1.5;1.8;0.4;0.2;Oudeweg;Hulshorst;177630.0;485852.5
NL:S:47713005;1.8;1.5;1.3;0.8;0.4;0.1;Varelseweg;Hulshorst;178113.0;486099.5
NL:S:47713007;1.5;1.9;1.0;1.4;0.6;0.0;School Hulshorst;Hulshorst;178698.0;486407.0
NL:S:47713009;1.9;2.0;0.3;0.3;0.0;0.0;Onder de Bos;Hulshorst;179583.0;486884.0
NL:S:47724001;1.8;1.4;0.0;0.0;0.0;0.1;Dorpsplein;Nijbroek;201103.5;478430.0
NL:S:47730001;0.0;0.1;0.0;0.0;0.0;0.0;Emstermate;Terwolde;204106.0;475420.5
NL:S:47730003;0.4;0.4;0.0;0.0;0.0;0.0;Twelloseweg;Terwolde;203884.0;476908.5
NL:S:47730005;3.2;2.8;0.2;0.2;0.1;0.3;Molenweg;Terwolde;203421.0;477442.5
NL:S:47730007;0.1;0.1;0.0;0.0;0.0;0.0;Molen De Ooievaar;Terwolde;204041.5;476211.5
NL:S:47786023;2.5;4.3;1.7;1.6;0.1;0.1;Halfweg;Nunspeet;182489.5;483757.0
NL:S:47788004;1.6;1.8;0.7;1.0;0.1;0.2;De Mallejan;Vierhouten;184343.5;483014.0
NL:S:47830010;0.0;0.2;0.0;0.3;0.0;0.0;Krijtenberg;Wijhe;206474.0;488742.0
NL:S:47831503;0.0;0.2;0.1;0.1;0.0;0.0;Boerhaar;Boerhaar;206977.0;487743.0
NL:S:47831611;1.0;1.7;0.9;1.3;0.0;0.0;Station;Wijhe;206312.0;489518.0
NL:S:47839001;0.1;0.0;0.2;0.0;0.0;0.0;Havenpoort;Wijhe;205569.0;489062.0
NL:S:47850010;0.1;0.1;0.0;0.0;0.0;0.0;Kerk;Boskamp;205627.0;482833.0
NL:S:47850030;0.0;0.1;0.0;0.0;0.0;0.0;Stenen Kruis;Eikelhof;208118.0;481280.0
NL:S:47888001;6.1;7.5;4.8;5.4;0.6;0.4;Centrum;Vierhouten;184948.0;482630.5
NL:S:47888005;1.1;1.8;0.8;0.9;0.1;0.1;Noordkampen;Vierhouten;184712.0;482847.5
NL:S:47888007;1.1;1.8;0.4;1.0;0.2;0.0;'t Frusselt;Vierhouten;184793.5;482115.0
NL:S:47888009;0.8;0.9;0.3;0.4;0.0;0.0;Elspeterbosweg;Vierhouten;184543.0;481534.5
NL:S:47890001;0.3;0.2;0.0;0.0;0.0;0.0;Osnabruckstraat;Deventer;209472.0;472899.0
NL:S:47892001;60.9;91.2;58.6;95.4;27.3;40.9;Schouwburg/Centrum;Deventer;207937.0;474446.0
NL:S:47899001;3.7;5.3;0.0;0.0;0.0;0.0;Keolis/Van Wijnen;Deventer;209132.0;472789.0
NL:S:47899901;0.4;0.2;0.2;0.1;0.0;0.0;Cröddendijk;Deventer;212494.0;475876.0
NL:S:47899903;57.4;78.7;40.4;51.4;15.6;27.5;De Scheg;Deventer;211560.3;473742.7
NL:S:47899909;10.3;12.2;5.8;7.5;4.6;5.9;Huize Salland;Deventer;212509.5;473823.5
NL:S:47899913;11.5;12.9;5.4;5.6;3.8;2.9;Brandweerdam;Deventer;208764.0;474245.5
NL:S:47909001;6.2;7.0;3.2;3.7;1.2;2.5;Oostriklaan;Deventer;211589.5;474295.5
NL:S:49000050;3.3;1.0;101.5;89.4;0.0;0.0;Lelycentre/Houtribdreef;Lelystad;161650.0;503683.0
NL:S:49000060;0.4;0.2;24.7;13.8;0.0;0.0;Rotondebrug;Lelystad;160942.5;503662.5
NL:S:49000170;1.5;1.1;102.4;79.6;5.9;6.5;Centrumbrug;Lelystad;161148.0;503439.0
NL:S:49000750;1.0;0.6;36.0;32.7;0.0;0.0;Vlieterbrug;Lelystad;162070.5;503733.5
NL:S:49000850;0.0;0.0;14.7;14.2;0.0;0.0;Kwikstraat;Lelystad;163995.0;505168.0
NL:S:49001210;0.1;0.3;32.8;57.9;0.5;1.2;Houtribweg;Lelystad;161958.5;506777.5
NL:S:49003300;0.3;0.6;41.0;70.6;1.3;2.0;De Hoven;Lelystad;160877.5;501782.5
NL:S:49004500;0.7;0.9;91.4;111.4;2.8;2.5;De Rietlanden;Lelystad;160943.5;501097.5
NL:S:49005010;47.9;44.0;2550.2;2426.1;140.9;146.8;Station Centrum;Lelystad;160862.7;502231.0
NL:S:49005150;0.3;0.2;15.0;8.2;0.0;0.0;Vestebrug;Lelystad;160774.0;503385.5
NL:S:49005250;0.1;0.1;4.0;5.8;0.0;0.0;Schansbrug;Lelystad;160799.5;502974.5
NL:S:49005950;0.2;0.3;4.9;7.2;0.0;0.0;Crematorium;Lelystad;163275.0;504123.5
NL:S:49006800;0.1;0.1;10.2;15.4;0.0;0.0;Pekstraat;Lelystad;163959.0;504852.5
NL:S:49008810;5.1;4.2;329.1;336.5;17.6;15.0;Palazzo;Lelystad;161772.5;500373.0
NL:S:49008850;0.9;1.8;61.4;114.8;3.3;4.7;Larserpoortweg;Lelystad;163051.5;499009.0
NL:S:49111010;0.4;0.4;27.8;28.8;1.2;1.3;Natuurpark;Lelystad;163534.5;498472.0
NL:S:49140010;0.2;0.3;52.7;61.5;0.0;0.0;Steenstraat;Lelystad;164098.5;505799.5
NL:S:49140050;0.0;0.0;1.3;3.6;0.0;0.0;Edelhertweg;Lelystad;165505.0;505811.5
NL:S:49210010;0.4;0.4;28.7;24.6;1.3;1.3;Vogelweg;Lelystad;166235.5;495249.5
NL:S:49210040;1.3;1.0;37.3;32.4;4.4;3.1;Eendenweg;Lelystad;165077.5;496702.5
NL:S:49240010;0.0;0.0;7.3;4.4;0.0;0.0;Proefstation;Lelystad;167100.5;505869.5
NL:S:49240030;0.0;0.0;1.8;1.7;0.0;0.0;Klokbekerweg;Lelystad;168121.5;508062.5
NL:S:49240050;0.0;0.0;2.5;2.7;0.0;0.0;Vuursteenweg;Swifterbant;169546.5;508698.5
NL:S:49310010;0.2;0.2;5.8;5.3;0.6;0.8;Gooiseweg;Zeewolde;168965.5;490959.5
NL:S:49340010;3.0;3.5;309.5;286.2;8.8;8.9;Bloemenwijk;Swifterbant;172480.0;508561.5
NL:S:49340040;0.1;0.1;7.0;7.3;0.5;0.1;Industrieweg;Swifterbant;172830.5;508420.0
NL:S:49340060;0.0;0.1;0.8;1.3;0.0;0.0;Rivierduinweg;Swifterbant;171389.5;509540.5
NL:S:49340080;5.6;5.1;439.5;403.0;12.0;14.8;De Lange Streek;Swifterbant;172076.0;509128.5
NL:S:49340100;0.4;0.4;26.9;26.6;0.4;0.0;Tarpanweg;Swifterbant;173190.5;508735.0
NL:S:49340140;0.0;0.0;8.1;6.0;0.0;0.0;Het Blazoen;Swifterbant;172873.0;508673.0
NL:S:49410010;0.2;0.4;6.2;9.8;0.5;0.9;Sternweg;Zeewolde;168228.0;488709.0
NL:S:49430020;0.7;0.8;57.5;56.5;2.6;2.2;Melisse;Dronten;178061.0;502289.5
NL:S:49430070;0.3;0.3;26.7;22.3;1.6;1.4;Langstraat Zuid;Dronten;178184.5;502672.0
NL:S:49430110;0.3;0.0;53.1;44.2;0.0;0.0;Manege;Dronten;177351.0;502841.0
NL:S:49430130;0.5;0.6;26.8;28.6;1.9;1.8;De Ark;Dronten;177954.0;503994.5
NL:S:49430150;0.1;0.1;7.8;10.4;0.0;0.0;Baskenstraat;Dronten;177289.5;503791.0
NL:S:49430210;1.0;0.8;59.9;51.6;3.5;2.7;Langstraat;Dronten;178163.5;503071.0
NL:S:49430250;0.0;0.0;16.8;15.3;0.0;0.0;De Boeg;Dronten;177388.5;503395.0
NL:S:49430310;0.9;0.9;51.4;57.2;2.8;3.8;De Ketting;Dronten;178183.0;503626.0
NL:S:49430390;42.3;77.0;1566.5;1505.0;48.6;38.6;Station;Dronten;177680.5;505220.3
NL:S:49430430;0.0;0.0;9.1;13.5;0.2;0.2;Dukaat;Dronten;176473.5;505101.5
NL:S:49430450;0.4;0.4;43.5;59.9;0.9;0.7;Het Spaarne;Dronten;176675.5;505760.5
NL:S:49430470;0.1;0.2;11.2;12.2;0.2;0.2;Rendierweg;Dronten;176566.5;506632.5
NL:S:49430490;0.3;0.6;15.8;17.7;0.4;0.6;Beiersgulden;Dronten;176618.5;505433.5
NL:S:49430510;0.0;0.0;29.8;27.9;0.6;1.2;Eurosingel;Dronten;175949.5;504967.5
NL:S:49430590;0.2;0.7;93.8;96.9;0.6;5.6;Aeres Hogeschool;Dronten;175847.0;504507.5
NL:S:49430620;0.0;0.0;15.8;15.5;0.0;0.0;De Morgen;Dronten;175894.0;503364.0
NL:S:49430640;0.1;0.0;18.5;18.8;0.0;0.0;De Barrage;Dronten;176462.0;502945.0
NL:S:49430740;1.4;2.0;83.6;81.8;3.2;4.2;Meerpaal;Dronten;177599.5;503990.5
NL:S:49430760;5.2;5.6;462.1;530.7;9.6;11.0;Centrum;Dronten;177197.5;504210.0
NL:S:49440010;0.0;0.0;1.6;1.9;0.0;0.1;Elandweg;Swifterbant;174850.5;507775.5
NL:S:49480010;0.0;0.0;6.8;7.3;0.0;0.0;Reigerweg;Zeewolde;158588.0;488966.5
NL:S:49490010;0.0;0.0;9.1;10.8;0.0;0.2;Slingerpad;Zeewolde;160114.5;476986.5
NL:S:49490030;0.0;0.0;7.5;8.8;0.0;0.0;Nijkerkersluis;Zeewolde;160627.5;475248.5
NL:S:49490090;1.3;0.2;32.4;2.4;5.5;0.3;Flevo-Nat/Wielseweg;Zeewolde;159362.5;475969.0
NL:S:49510020;1.6;1.8;95.0;100.9;4.6;5.0;Harderhaven;Harderhaven;170090.0;486487.0
NL:S:49510040;0.0;0.2;2.0;4.1;0.1;0.3;Harderbroek;Zeewolde;166932.0;486573.5
NL:S:49510080;2.1;1.6;48.6;46.5;6.8;5.7;Camping Flevostrand;Biddinghuizen;171366.0;488784.5
NL:S:49530020;0.0;0.1;10.1;1.0;0.0;0.0;Hanzeweg 17;Dronten;180105.0;505576.5
NL:S:49560010;0.0;0.0;0.9;1.5;0.1;0.1;Palingweg;Biddinghuizen;176958.5;499550.0
NL:S:49560030;0.0;0.0;0.3;0.4;0.0;0.0;Garnaalweg;Dronten;177322.5;500354.0
NL:S:49560050;0.0;0.2;8.1;13.7;0.2;0.3;Botweg;Biddinghuizen;176289.5;497995.5
NL:S:49580010;0.0;0.0;4.7;5.9;0.0;0.0;Dodaarsweg;Zeewolde;156176.0;487276.0
NL:S:49590010;0.1;0.1;2.3;6.0;0.8;0.2;Nulderpad;Zeewolde;163282.0;478351.0
NL:S:49610015;5.1;5.2;0.7;0.7;0.5;0.3;Fokko Kortlanglaan;Ermelo;170936.0;481968.0
NL:S:49610021;2.0;2.5;0.0;0.0;0.0;0.0;Bouw en Infrapark;Harderwijk;172434.0;482921.0
NL:S:49610030;0.9;1.0;0.2;0.1;0.0;0.0;Wattstraat;Harderwijk;173400.0;485620.0
NL:S:49610031;4.6;3.0;0.0;0.0;0.0;0.0;Boekhorstlaan;Harderwijk;172359.0;482978.0
NL:S:49611010;0.5;0.1;0.1;0.1;0.0;0.0;Wkc Stadsdennen;Harderwijk;171942.0;484073.0
NL:S:49611020;0.7;0.1;0.0;0.0;0.0;0.0;J. P. Heijelaan;Harderwijk;171848.0;484382.0
NL:S:49613001;256.79999999999995;228.2;3646.9;3386.7000000000003;269.1;238.9;Station;Harderwijk;170906.8;483365.9
NL:S:49613003;8.8;10.9;30.5;34.2;0.1;0.1;Ziekenhuis Sint Jansdal;Harderwijk;170453.5;483900.8
NL:S:49613010;10.0;12.600000000000001;206.0;236.6;9.7;11.299999999999999;Selhorstweg;Harderwijk;171131.0;484347.0
NL:S:49613011;2.5;2.0;0.1;0.2;0.0;0.0;Alberdingk Thijmlaan;Harderwijk;171627.0;484555.0
NL:S:49613017;15.5;20.1;1.7;2.7;1.3;1.9;Mecklenburglaan;Harderwijk;170918.0;483024.5
NL:S:49613019;2.3;1.4;0.0;0.0;0.0;0.0;Voorste Wei;Harderwijk;170205.5;483452.0
NL:S:49613021;1.5;1.5;0.0;0.0;0.0;0.0;Stadswei;Harderwijk;170227.0;483705.0
NL:S:49613023;2.0;1.8;0.1;0.1;0.1;0.0;Couperuslaan;Harderwijk;171489.5;483994.0
NL:S:49613025;0.9;1.7;0.0;0.0;0.0;0.0;RK Kerk;Harderwijk;171584.5;483736.5
NL:S:49613027;7.9;9.6;0.2;0.2;0.1;0.2;Deventerweg;Harderwijk;171867.0;483190.8
NL:S:49613029;4.0;3.4;0.1;0.0;0.0;0.0;Hotel Van der Valk;Harderwijk;172272.5;482612.5
NL:S:49613033;2.9;3.0;0.1;0.2;0.1;0.1;Salentijnerhout;Harderwijk;169398.0;481656.5
NL:S:49613035;14.1;10.6;0.3;0.6;0.0;0.1;Triasplein;Harderwijk;169547.5;481950.5
NL:S:49613037;3.1;5.3;0.1;0.3;0.0;0.0;Ragtimedreef;Harderwijk;169582.0;482515.0
NL:S:49613039;1.4;1.4;0.0;0.0;0.0;0.0;IJsselmeerpad;Harderwijk;169818.5;482996.0
NL:S:49613041;2.0;3.1;0.0;0.0;0.0;0.0;De Roef;Harderwijk;170053.5;483303.0
NL:S:49613045;1.7;1.0;0.0;0.0;0.0;0.0;Anne Franklaan;Harderwijk;172452.0;484205.0
NL:S:49613049;0.8;0.7;0.0;0.0;0.0;0.0;De Wittenhagen;Harderwijk;172129.5;483361.5
NL:S:49613051;0.2;0.6;0.0;0.0;0.0;0.0;Doornekamp;Harderwijk;172456.5;484942.0
NL:S:49613053;0.5;0.7;0.0;0.0;0.0;0.0;Frankenskamp;Harderwijk;172751.5;484646.5
NL:S:49613055;0.6;0.7;0.0;0.0;0.0;0.0;Karel Doormanlaan;Harderwijk;171873.5;483393.5
NL:S:49613057;3.1;2.0;0.0;0.0;0.0;0.0;Kiekmure;Harderwijk;171980.5;484058.5
NL:S:49613059;0.2;0.2;0.0;0.0;0.0;0.0;Lammertkamp;Harderwijk;172662.0;484411.0
NL:S:49613067;0.8;0.9;0.0;0.0;0.0;0.0;Walstein;Harderwijk;172816.5;484215.5
NL:S:49613069;1.3;1.8;0.0;0.0;0.0;0.0;Welkoop;Harderwijk;172220.0;484957.0
NL:S:49613071;0.4;0.6;0.0;0.0;0.0;0.0;Zuiderzeestraatweg;Harderwijk;172652.0;484942.0
NL:S:49613075;11.100000000000001;11.5;344.79999999999995;360.9;17.400000000000002;16.6;Burg. de Meesterstraat;Harderwijk;171397.5;485064.5
NL:S:49613077;21.299999999999997;27.400000000000002;363.1;377.09999999999997;40.6;41.9;Dolfinarium;Harderwijk;171127.0;484754.5
NL:S:49613405;1.2;1.2;23.6;18.1;0.0;0.1;Plantage;Harderwijk;170418.0;484175.0
NL:S:49613407;9.7;12.3;53.0;66.1;0.1;0.1;Centrum;Harderwijk;170808.0;484449.5
NL:S:49613501;9.3;12.2;3.3;5.1;1.3;3.1;Westermeenweg;Harderwijk;170659.5;483683.5
NL:S:49619001;0.1;0.1;0.2;0.0;0.0;0.0;Buitenbrinkweg;Horst;168523.5;480915.5
NL:S:49630020;1.3;1.7;44.7;61.9;3.5;6.2;Bremerbergweg;Biddinghuizen;177686.5;492271.2
NL:S:49660010;8.0;7.0;540.0;519.4;18.5;21.2;Plein;Biddinghuizen;175723.5;496403.0
NL:S:49660030;1.3;1.2;138.6;120.7;3.3;4.1;Havenweg;Biddinghuizen;175953.0;496765.0
NL:S:49660050;2.3;2.3;202.2;198.1;7.4;6.5;Dreef;Biddinghuizen;176173.0;495964.0
NL:S:49680010;0.0;0.0;7.5;7.4;0.0;0.0;Gruttoweg;Zeewolde;153021.5;485678.0
NL:S:49700010;1.3;3.4;29.6;85.2;7.9;11.8;De Eemhof;Zeewolde;155612.0;474998.5
NL:S:49712001;1.1;1.1;0.6;1.0;0.0;0.1;Grevenhofsweg;Hierden;173810.0;485274.5
NL:S:49712003;7.7;8.0;4.8;5.5;1.0;1.2;Molenweg;Hierden;174680.0;485374.0
NL:S:49712005;1.1;1.4;2.2;1.4;0.4;0.1;Wijtgraaf;Hierden;175637.5;485626.0
NL:S:49713084;2.1;2.7;0.1;0.3;0.0;0.1;Voltastraat;Harderwijk;171944.0;485592.0
NL:S:49713086;7.0;7.8;0.1;0.4;0.0;0.1;Celsiusstraat;Harderwijk;172836.5;485887.0
NL:S:49713088;1.8;3.0;0.1;0.2;0.1;0.3;Kelvinstraat;Harderwijk;172513.5;485905.0
NL:S:49720001;22.9;23.3;0.9;1.3;0.6;0.3;Sonneheerdt;Ermelo;171260.0;477698.5
