QUAYCODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:Q:61650190;Zandsteeg;Herwijnen;1,7;1,3;0,6;0,4;0,4;0,2
NL:Q:61660010;Station;Beesd;4,0;2,7;0,9;0,3;0,0;0,0
NL:Q:61660020;;;0,7;1,6;0,4;0,2;0,0;0,0
NL:Q:61660040;Huis te Beestlaan;Beesd;0,1;0,3;0,1;0,1;0,0;0,0
NL:Q:61660041;;;0,3;0,0;0,0;0,0;0,0;0,0
NL:Q:61660050;Betuwestrand;Beesd;0,3;0,3;0,1;0,3;0,0;0,0
NL:Q:61660051;;;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:61660060;Betuwestrand;Beesd;0,3;0,2;0,1;0,1;0,0;0,0
NL:Q:61660061;;;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61669030;Veerweg;Beesd;0,2;0,3;0,2;0,1;0,0;0,0
NL:Q:61669031;Veerweg;Beesd;0,2;0,2;0,1;0,1;0,0;0,0
NL:Q:61669060;Busstation;Rhenoy;1,0;0,3;0,1;0,1;0,0;0,0
NL:Q:61669070;;;0,2;0,3;0,1;0,0;0,0;0,0
NL:Q:61669130;;;0,1;0,2;0,0;0,1;0,0;0,0
NL:Q:61669131;;;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61669230;Mr. Mierasstraat;Beesd;0,6;0,4;0,0;0,1;0,0;0,0
NL:Q:61669231;;;0,3;0,0;0,0;0,0;0,0;0,0
NL:Q:61669240;Mr. Mierasstraat;Beesd;0,1;0,8;0,0;0,2;0,0;0,0
NL:Q:61669241;;;0,1;0,0;0,1;0,0;0,0;0,0
NL:Q:61669250;Oude Waag;Beesd;0,1;0,5;0,0;0,0;0,0;0,0
NL:Q:61669251;;;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:61669260;Oude Waag;Beesd;0,0;0,7;0,0;0,1;0,0;0,0
NL:Q:61669261;;;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61669270;Dorpsplein;Beesd;1,4;0,7;0,1;0,3;0,0;0,0
NL:Q:61669271;;;0,4;0,9;0,0;0,0;0,0;0,0
NL:Q:61669280;Dorpsplein;Beesd;0,2;1,3;0,0;0,3;0,0;0,0
NL:Q:61669281;;;0,7;0,1;0,1;0,1;0,0;0,0
NL:Q:61669550;Huis te Beestlaan;Beesd;0,4;0,6;0,1;0,1;0,0;0,0
NL:Q:61669551;;;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:61670010;Kerk;Beusichem;11,5;5,9;5,8;1,7;4,6;1,4
NL:Q:61670020;Lekdijk;Beusichem;0,0;0,1;0,1;0,1;0,1;0,0
NL:Q:61670030;Oranjestraat;Beusichem;6,6;1,6;2,9;0,7;1,6;0,5
NL:Q:61670040;Lekdijk West;Beusichem;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61670050;Koningsstraatje;Beusichem;1,3;0,4;0,8;0,1;0,6;0,1
NL:Q:61670060;Veerweg;Beusichem;0,1;0,4;0,0;0,3;0,0;0,3
NL:Q:61670070;Veerweg;Beusichem;0,4;0,1;0,2;0,1;0,4;0,1
NL:Q:61670080;Koningsstraatje;Beusichem;0,4;1,1;0,1;0,5;0,0;0,3
NL:Q:61670090;Lekdijk West;Beusichem;0,1;0,0;0,0;0,0;0,1;0,0
NL:Q:61670100;Oranjestraat;Beusichem;1,3;6,8;0,3;2,8;0,2;1,3
NL:Q:61671020;Lekdijk;Beusichem;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:61671120;Kerk;Beusichem;10,1;13,1;2,5;4,1;1,8;3,0
NL:Q:61690100;Canadalaan;Ommeren;0,9;1,2;0,2;0,8;0,1;0,4
NL:Q:61690120;De Roskam;Ommeren;0,8;0,8;0,7;0,8;0,5;0,3
NL:Q:61690130;Vogelenzangseweg;Lienden;8,3;6,6;2,6;2,9;1,7;1,4
NL:Q:61690140;Voorstraat;Lienden;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61690150;Voorstraat;Lienden;0,1;0,1;0,0;0,3;0,0;0,0
NL:Q:61690160;Vogelenzangseweg;Lienden;7,5;7,6;2,9;2,0;2,1;1,1
NL:Q:61690170;De Roskam;Ommeren;1,0;0,8;1,2;0,6;0,7;0,3
NL:Q:61690190;Canadalaan;Ommeren;1,1;0,7;0,8;0,1;0,5;0,1
NL:Q:61690330;Adelsweg;Lienden;3,7;5,0;1,5;1,8;0,4;0,7
NL:Q:61690340;Adelsweg;Lienden;5,5;3,6;1,6;0,9;1,0;0,4
NL:Q:61700010;Markstraat;Kesteren;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:61700030;Recticel;Kesteren;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:61700050;Station;Kesteren;62,3;27,1;30,6;7,5;27,1;4,7
NL:Q:61700060;Recticel;Kesteren;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:61700080;Markstraat;Kesteren;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:61700100;De Leede;Kesteren;5,0;16,4;1,5;6,7;1,3;5,3
NL:Q:61700110;De Leede;Kesteren;23,6;4,3;11,1;1,5;7,1;0,8
NL:Q:61700120;De Leede;Kesteren;4,2;4,7;1,6;1,6;1,4;1,0
NL:Q:61700180;Schenkhofstraat;Kesteren;2,9;2,5;0,4;1,2;0,4;0,9
NL:Q:61700230;Schenkhofstraat;Kesteren;4,5;1,8;1,3;0,4;0,9;0,3
NL:Q:61700310;Stationsstraat;Kesteren;0,1;0,6;0,0;0,0;0,0;0,0
NL:Q:61700410;Broekdijk;Kesteren;1,0;0,7;0,0;0,1;0,0;0,3
NL:Q:61700420;Broekdijk;Kesteren;0,7;1,0;0,2;0,2;0,3;0,0
NL:Q:61701050;;;14,3;45,9;6,3;20,9;3,1;11,4
NL:Q:61739090;Zoetenhoek;Deil;0,1;0,3;0,0;0,1;0,0;0,0
NL:Q:61739100;Zoetenhoek;Deil;0,2;0,1;0,1;0,0;0,0;0,0
NL:Q:61739110;Mr. W.M. Kolffstraat;Deil;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:61739120;Mr. W.M. Kolffstraat;Deil;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61739130;Monument;Enspijk;0,1;0,3;0,0;0,2;0,0;0,0
NL:Q:61739140;Monument;Enspijk;0,5;0,1;0,1;0,0;0,0;0,0
NL:Q:61739160;Haarstraat;Enspijk;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:61739161;;;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61739170;Haarstraat;Enspijk;0,2;0,6;0,0;0,2;0,0;0,0
NL:Q:61739180;;;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:61749150;R.M. van Gellicumstraat;Rumpt;0,1;0,1;0,0;0,1;0,0;0,0
NL:Q:61749160;O.B.S. De Springplank;Rumpt;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61749170;Achtermonde;Rumpt;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61749180;Achtermonde;Rumpt;0,2;0,1;0,2;0,0;0,0;0,0
NL:Q:61749270;Veerweg/N327;Rumpt;1,0;0,7;0,0;0,2;0,0;0,0
NL:Q:61749320;Veerweg/N327;Beesd;0,4;0,3;0,1;0,0;0,0;0,0
NL:Q:61749510;Lingebrug;Gellicum;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61749520;Lingebrug;Gellicum;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61750260;Nieuwe Steeg;Herwijnen;12,6;23,0;5,5;6,7;3,2;3,8
NL:Q:61750270;Nieuwe Steeg;Herwijnen;24,6;9,6;8,5;4,1;4,2;2,3
NL:Q:61760030;Gragtdijk;Heukelum;0,5;1,0;0,0;0,0;0,0;0,0
NL:Q:61760140;Gragtdijk;Heukelum;0,3;1,2;0,0;0,0;0,0;0,0
NL:Q:61760190;Voorste Gewind;Heukelum;5,0;2,0;0,0;0,0;0,0;0,0
NL:Q:61760200;Voorste Gewind;Heukelum;2,8;4,3;0,0;0,0;0,0;0,0
NL:Q:61760230;Brakelseveer;Vuren;29,4;4,0;1,6;0,5;0,3;0,2
NL:Q:61760240;Brakelseveer;Vuren;17,9;9,3;0,6;1,1;0,1;0,4
NL:Q:61850190;Molenlaan;Vuren;12,7;3,8;5,1;1,1;3,2;0,5
NL:Q:61850200;Molenlaan;Vuren;4,3;11,5;1,2;4,8;1,4;2,8
NL:Q:61860040;Postkantoor;Spijk;0,0;0,5;0,0;0,0;0,0;0,0
NL:Q:61860060;De Lindehof;Spijk;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:61860070;Zuiderlingedijk 103;Spijk;0,4;0,0;0,0;0,0;0,0;0,0
NL:Q:61860080;Spijkerbak;Spijk;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:61860110;Spijkerbak;Spijk;0,3;0,0;0,0;0,0;0,0;0,0
NL:Q:61860120;Zuiderlingedijk 103;Spijk;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:61860130;De Lindehof;Spijk;0,4;0,1;0,0;0,0;0,0;0,0
NL:Q:61860150;Postkantoor;Spijk;0,5;0,0;0,0;0,0;0,0;0,0
NL:Q:61860180;Lingegemaal;Spijk;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:61860190;Lingegemaal;Spijk;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:62220010;De Leijenstein;Kerkdriel;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:62220020;De Leijenstein;Kerkdriel;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:62220030;De Geerden;Velddriel;1,3;6,7;0,8;1,8;0,8;1,4
NL:Q:62220040;De Geerden;Velddriel;7,5;1,9;3,6;0,4;2,7;0,3
NL:Q:62220090;Kapelstraat;Velddriel;0,2;0,2;0,1;0,1;0,0;0,0
NL:Q:62220100;Kapelstraat;Velddriel;0,2;0,2;0,1;0,1;0,0;0,0
NL:Q:62220250;Ipperakkeren;Kerkdriel;0,3;0,6;0,1;0,1;0,0;0,0
NL:Q:62220260;Ipperakkeren;Kerkdriel;3,1;1,4;0,1;0,1;0,0;0,0
NL:Q:62220270;Kerkstraat;Kerkdriel;0,4;0,7;0,0;0,0;0,1;0,1
NL:Q:62220280;Kerkstraat;Kerkdriel;1,2;0,6;0,0;0,0;0,1;0,1
NL:Q:62220290;;;1,3;1,1;0,0;0,0;0,0;0,0
NL:Q:62220300;De Zandmeren;Kerkdriel;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62220320;EuroParcs;Kerkdriel;1,5;1,6;0,0;0,0;0,0;0,0
NL:Q:62220410;Kloosterstraat;Kerkdriel;7,2;30,8;1,7;17,8;0,7;8,8
NL:Q:62220420;Kloosterstraat;Kerkdriel;40,9;5,9;30,6;3,0;14,3;1,5
NL:Q:62220470;Ronde Morgen;Kerkdriel;4,3;58,9;1,1;19,6;1,0;13,4
NL:Q:62220471;Ronde Morgen;Kerkdriel;65,1;9,4;32,0;3,5;19,3;2,1
NL:Q:62220480;Wordenseweg;Velddriel;1,7;16,5;0,3;5,1;0,3;3,3
NL:Q:62220481;Wordenseweg;Velddriel;18,2;3,0;8,8;1,0;5,1;0,8
NL:Q:62220490;MFC De Kreek;Kerkdriel;0,2;1,7;0,0;0,0;0,1;0,1
NL:Q:62220500;MFC De Kreek;Kerkdriel;0,1;0,1;0,0;0,0;0,1;0,1
NL:Q:62220510;Teisterbandstraat;Kerkdriel;0,6;0,6;0,0;0,0;0,0;0,0
NL:Q:62230010;Maaijenstraat;Well;5,4;1,4;1,9;1,0;1,1;0,2
NL:Q:62230020;Maaijenstraat;Well;9,8;2,9;4,0;1,1;2,5;0,2
NL:Q:62230030;Maaijenstraat;Maasdriel;1,1;5,9;0,4;1,8;0,1;1,1
NL:Q:62230040;Maaijenstraat;Maasdriel;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:62230080;Haarstraat;Ammerzoden;20,6;1,9;14,4;1,2;9,0;1,0
NL:Q:62230090;Haarstraat;Ammerzoden;0,6;17,1;0,2;8,0;0,1;5,4
NL:Q:62230100;Ammerzodenseweg;Ammerzoden;1,0;0,5;0,8;0,3;0,5;0,3
NL:Q:62230110;Ammerzodenseweg;Ammerzoden;0,1;0,8;0,0;0,3;0,0;0,5
NL:Q:62230120;Ammerstraat;Ammerzoden;17,3;1,4;11,2;0,7;6,8;0,5
NL:Q:62230130;Ammerstraat;Ammerzoden;1,6;13,3;0,2;6,2;0,3;5,1
NL:Q:62230140;Wellsedam;Ammerzoden;23,0;1,8;12,1;1,0;10,5;0,5
NL:Q:62230150;Wellsedam;Ammerzoden;1,2;14,8;0,5;7,0;0,1;6,3
NL:Q:62230190;Schokkerstraat;Ammerzoden;0,3;5,2;0,1;1,8;0,2;1,6
NL:Q:62231070;Dorpstraat;Well;1,3;4,2;0,1;1,4;0,0;1,2
NL:Q:62231080;Dorpstraat;Well;6,9;8,2;4,7;2,7;3,2;2,2
NL:Q:62320050;Burchtstraat;Rossum;1,3;0,2;0,0;0,0;0,0;0,0
NL:Q:62320060;Burchtstraat;Rossum;0,1;1,2;0,0;0,0;0,0;0,0
NL:Q:62320070;Sportveld;Rossum;0,8;0,2;0,0;0,0;0,0;0,0
NL:Q:62320080;Sportveld;Rossum;0,1;1,1;0,0;0,0;0,0;0,0
NL:Q:62320090;H. Walterus van Heelstraat;Hurwenen;0,5;0,0;0,0;0,0;0,0;0,0
NL:Q:62320100;H. Walterus van Heelstraat;Hurwenen;0,2;0,3;0,0;0,0;0,0;0,0
NL:Q:62320110;Wielewaallaan;Hurwenen;0,5;0,1;0,0;0,0;0,0;0,0
NL:Q:62320120;Wielewaallaan;Hurwenen;0,0;0,7;0,0;0,0;0,0;0,0
NL:Q:62320130;Dorpstraat;Hurwenen;0,6;0,1;0,0;0,0;0,0;0,0
NL:Q:62320150;Marshallweg;Hurwenen;0,3;0,1;0,0;0,0;0,0;0,0
NL:Q:62320160;Marshallweg;Hurwenen;0,1;0,3;0,0;0,0;0,0;0,0
NL:Q:62320180;Julianaweg;Rossum;15,8;4,9;8,0;1,0;4,2;0,7
NL:Q:62320181;;;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:62320190;Van Heemstraweg;Hurwenen;0,3;0,2;0,0;0,0;0,0;0,0
NL:Q:62320200;Van Heemstraweg;Hurwenen;0,2;0,2;0,0;0,0;0,0;0,0
NL:Q:62320240;Dorpstraat;Hurwenen;0,0;0,6;0,0;0,0;0,0;0,0
NL:Q:62320300;Kerk;Alem;0,5;0,3;0,1;0,0;0,0;0,0
NL:Q:62320301;;;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:62320320;Rotonde;Alem;1,2;7,6;0,1;2,0;0,2;1,4
NL:Q:62320321;Rotonde;Alem;5,9;3,3;1,7;1,3;1,2;0,7
NL:Q:62320470;De Vaste Burcht;Rossum;0,8;2,9;0,2;0,7;0,1;0,8
NL:Q:62320490;De Vaste Burcht;Rossum;25,1;10,3;13,8;1,8;8,2;1,8
NL:Q:62320500;De Vaste Burcht;Rossum;9,0;18,3;1,7;6,1;1,3;5,5
NL:Q:62320502;;;0,0;0,1;0,0;0,0;0,0;0,0
NL:Q:62321180;Julianaweg;Rossum;3,5;17,1;0,7;6,8;0,5;3,8
NL:Q:62330030;Klemit (Wellseind);Nederhemert;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:62330040;Klemit (Wellseind);Nederhemert;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:62330050;Delwijnsestraat;Delwijnen;0,5;0,2;0,0;0,0;0,0;0,0
NL:Q:62330060;Delwijnsestraat;Delwijnen;0,1;0,4;0,0;0,0;0,0;0,0
NL:Q:62330070;Kapelstraat;Nederhemert;0,1;0,2;0,0;0,1;0,0;0,0
NL:Q:62330080;Kapelstraat;Nederhemert;0,1;0,2;0,0;0,1;0,0;0,0
NL:Q:62330110;Hofstraat;Nederhemert-Noord;0,2;2,5;0,2;0,2;0,2;0,1
NL:Q:62330120;Hofstraat;Nederhemert-Noord;2,7;0,2;0,2;0,2;0,2;0,1
NL:Q:62330130;Molenstraat;Nederhemert-Noord;0,4;0,5;0,0;0,0;0,0;0,0
NL:Q:62330140;Molenstraat;Nederhemert-Noord;0,9;0,1;0,0;0,0;0,0;0,0
NL:Q:62330150;Maasdijk 15;Wellseind;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:62330160;Maasdijk 15;Wellseind;0,4;0,1;0,0;0,0;0,0;0,0
NL:Q:62330210;Nederhemertsekade;Nederhemert;0,7;0,1;0,0;0,0;0,0;0,0
NL:Q:62330220;Nederhemertsekade;Nederhemert;0,1;0,6;0,0;0,0;0,0;0,0
NL:Q:62420050;De Buke;Heerewaarden;10,2;14,7;2,8;6,2;2,2;4,2
NL:Q:62420060;De Buke;Heerewaarden;15,5;8,9;7,8;3,1;6,2;2,4
NL:Q:62430010;Maasdijk;Aalst;0,0;0,6;0,1;0,1;0,1;0,0
NL:Q:62430020;Maasdijk;Aalst;0,6;0,1;0,1;0,1;0,1;0,0
NL:Q:62430040;Capreton;Aalst;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62430050;Capreton;Aalst;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62430060;Maarten van Rossumweg;Poederoijen;0,5;0,1;0,0;0,0;0,0;0,0
NL:Q:62430070;Maarten van Rossumweg;Poederoijen;0,2;0,5;0,0;0,0;0,0;0,0
NL:Q:62430100;Vleugeldijk;Poederoijen;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62430110;Vleugeldijk;Poederoijen;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:62430120;Maasdijk;Poederoijen;0,3;0,2;0,0;0,0;0,0;0,0
NL:Q:62430130;Maasdijk;Poederoijen;0,1;0,3;0,0;0,0;0,0;0,0
NL:Q:62430140;Dorpsweg;Poederoijen;0,8;0,1;0,2;0,1;0,2;0,1
NL:Q:62430150;Dorpsweg;Poederoijen;0,2;0,6;0,2;0,1;0,2;0,1
NL:Q:62430160;Maas Waalweg;Nederhemert-Noord;0,5;0,0;0,0;0,0;0,0;0,0
NL:Q:62430170;Maas Waalweg;Nederhemert-Noord;0,0;0,3;0,0;0,0;0,0;0,0
NL:Q:62430200;Hambloksestraat;Aalst;0,2;0,0;0,0;0,0;0,0;0,0
NL:Q:62430210;Hambloksestraat;Aalst;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:62430220;De Rietschoof;Aalst;0,2;0,0;0,1;0,0;0,0;0,0
NL:Q:62430230;De Rietschoof;Aalst;0,0;0,1;0,1;0,0;0,0;0,0
NL:Q:62430240;Zonnepad;Aalst;1,1;1,7;0,0;0,1;0,1;0,1
NL:Q:62430241;Zonnepad;Aalst;2,2;0,5;0,0;0,1;0,1;0,1
NL:Q:62430260;Goudenregenlaan;Aalst;0,6;0,1;0,0;0,0;0,0;0,0
NL:Q:62430270;Goudenregenlaan;Aalst;0,1;1,0;0,0;0,0;0,0;0,0
NL:Q:62430420;E.P. van Ooijenstraat;Aalst;0,4;0,4;0,0;0,1;0,0;0,0
NL:Q:62430430;E.P. van Ooijenstraat;Aalst;0,2;1,3;0,0;0,1;0,0;0,0
NL:Q:62430440;E.P. van Ooijenstraat;Aalst;2,2;0,3;0,0;0,1;0,0;0,0
NL:Q:62430450;Kerk;Aalst;0,1;0,5;0,1;0,0;0,0;0,0
NL:Q:62430451;;;0,0;0,4;0,0;0,0;0,0;0,0
NL:Q:62430460;Kerk;Aalst;1,5;0,1;0,1;0,0;0,0;0,0
NL:Q:62431080;De Kraaij;Poederoijen;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:62431090;De Kraaij;Zaltbommel;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62431180;De Kraaij;Zaltbommel;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62431190;De Kraaij;Zaltbommel;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:62470010;Hogeweg;Bruchem;1,9;0,3;0,0;0,1;0,0;0,0
NL:Q:62470020;Hogeweg;Bruchem;0,7;1,7;0,0;0,1;0,0;0,0
NL:Q:62470030;Peperstraat;Bruchem;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62470040;Peperstraat;Bruchem;0,1;0,2;0,0;0,0;0,0;0,0
NL:Q:62470050;Groenestraat;Bruchem;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:62470060;Groenestraat;Bruchem;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62470070;Den Hoek;Bruchem;1,3;1,0;0,0;0,1;0,0;0,0
NL:Q:62470080;Den Hoek;Bruchem;1,0;0,6;0,0;0,1;0,0;0,0
NL:Q:62470150;Molenveldweg;Kerkwijk;3,8;0,4;0,0;0,0;0,0;0,0
NL:Q:62470160;Molenveldweg;Kerkwijk;0,6;3,3;0,0;0,0;0,0;0,0
NL:Q:62470170;Aalderwijksestraat;Kerkwijk;0,2;0,3;0,0;0,0;0,0;0,0
NL:Q:62470180;Aalderwijksestraat;Kerkwijk;0,7;0,1;0,0;0,0;0,0;0,0
NL:Q:62470200;Molenveldweg;Kerkwijk;0,2;0,2;0,0;0,0;0,0;0,0
NL:Q:62520060;Nieuwstraat;Dreumel;33,0;34,2;10,0;7,5;6,1;6,7
NL:Q:62520061;Nieuwstraat;Dreumel;33,4;30,9;10,6;9,7;10,1;5,5
NL:Q:62570010;Karstraat;Zaltbommel;1,4;2,2;0,1;0,2;0,1;0,0
NL:Q:62570020;Karstraat;Zaltbommel;1,0;1,1;0,1;0,2;0,1;0,0
NL:Q:62570050;Peerboltestraat;Zaltbommel;0,0;0,2;0,0;0,0;0,0;0,0
NL:Q:62570060;Peerboltestraat;Zaltbommel;0,3;0,3;0,0;0,0;0,0;0,0
NL:Q:62570080;Plaatsmajoor;Zaltbommel;0,1;0,3;0,0;0,0;0,0;0,0
NL:Q:62570150;Kloosterwiel;Zaltbommel;1,4;1,2;0,1;0,2;0,1;0,1
NL:Q:62570160;Kloosterwiel;Zaltbommel;0,8;1,6;0,1;0,2;0,1;0,1
NL:Q:62570170;Leutsestraat;Zaltbommel;0,1;0,7;0,0;0,0;0,0;0,0
NL:Q:62570180;Leutsestraat;Zaltbommel;0,8;0,1;0,0;0,0;0,0;0,0
NL:Q:62570231;Marten van Rossemsingel;Zaltbommel;0,6;1,8;0,0;0,0;0,0;0,0
NL:Q:62570241;Marten van Rossemsingel;Zaltbommel;1,4;0,7;0,0;0,0;0,0;0,0
NL:Q:62570250;Station;Zaltbommel;38,5;14,5;4,4;3,9;2,8;2,9
NL:Q:62570251;;;2,2;24,6;0,0;0,0;0,0;0,0
NL:Q:62570252;Station;Zaltbommel;18,6;18,8;4,4;3,9;2,8;2,9
NL:Q:62570253;;;1,1;0,4;0,0;0,0;0,0;0,0
NL:Q:62570260;;;1,5;0,3;0,0;0,0;0,0;0,0
NL:Q:62570280;Oude Bosscheweg;Zaltbommel;0,1;0,5;0,0;0,1;0,0;0,0
NL:Q:62570290;Oude Bosscheweg;Zaltbommel;0,1;0,5;0,0;0,1;0,0;0,0
NL:Q:62570300;Oude Bosscheweg;Zaltbommel;1,3;2,7;0,0;0,1;0,0;0,0
NL:Q:62570310;Oude Bosscheweg;Zaltbommel;2,3;1,4;0,0;0,1;0,0;0,0
NL:Q:62570311;;;0,6;0,8;0,0;0,0;0,0;0,0
NL:Q:62570330;Fiep Westendorplaan;Zaltbommel;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62570340;Van Voordenpark;Zaltbommel;0,4;0,8;0,0;0,0;0,0;0,0
NL:Q:62570350;Van Voordenpark;Zaltbommel;0,2;0,8;0,0;0,0;0,0;0,0
NL:Q:62570360;Portage;Zaltbommel;1,6;0,9;0,0;0,0;0,0;0,0
NL:Q:62570370;Portage;Zaltbommel;0,0;0,0;0,0;0,0;0,0;0,0
NL:Q:62570380;Wichard van Pontlaan;Zaltbommel;0,1;0,0;0,0;0,0;0,0;0,0
NL:Q:62570390;Thijs de Torenwachterstraat;Zaltbommel;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62570430;Cambium College;Zaltbommel;3,3;6,5;0,1;0,1;0,1;0,1
NL:Q:62570440;Cambium College;Zaltbommel;6,2;3,0;0,1;0,1;0,1;0,1
NL:Q:62570441;;;3,1;2,0;0,0;0,0;0,0;0,0
NL:Q:62570450;Plaatsmajoor;Zaltbommel;0,2;0,1;0,0;0,0;0,0;0,0
NL:Q:62570460;Hoogaarsstraat;Zaltbommel;2,0;2,2;0,0;0,0;0,0;0,0
NL:Q:62570470;Hoogaarsstraat;Zaltbommel;2,5;1,4;0,0;0,0;0,0;0,0
NL:Q:62570480;Schutskooi;Zaltbommel;0,8;3,0;0,0;0,1;0,0;0,1
NL:Q:62570490;Schutskooi;Zaltbommel;0,4;2,9;0,0;0,1;0,0;0,1
NL:Q:62570500;De Poorterij;Zaltbommel;0,8;0,5;0,1;0,2;0,0;0,1
NL:Q:62570510;De Poorterij;Zaltbommel;0,7;1,3;0,1;0,2;0,0;0,1
NL:Q:62570520;Pr. Willem Alexanderstraat;Gameren;2,2;0,2;0,0;0,1;0,0;0,0
NL:Q:62570530;Pr. Willem Alexanderstraat;Gameren;0,1;1,7;0,0;0,1;0,0;0,0
NL:Q:62570910;Carpoolplaats;Zaltbommel;1,0;1,5;0,0;0,0;0,0;0,0
NL:Q:62570920;Gemeentekantoor;Zaltbommel;1,4;0,9;0,0;0,0;0,0;0,0
NL:Q:62570930;Gemeentekantoor;Zaltbommel;0,3;1,1;0,0;0,0;0,0;0,0
NL:Q:62570940;Hotel Zaltbommel;Zaltbommel;0,9;0,5;0,1;0,2;0,1;0,1
NL:Q:62570950;Hotel Zaltbommel;Zaltbommel;0,1;0,7;0,1;0,2;0,1;0,1
NL:Q:62571020;Wielkamp;Zaltbommel;1,3;2,4;0,0;0,0;0,0;0,0
NL:Q:62571030;Valeton;Zaltbommel;0,3;0,3;0,0;0,0;0,0;0,0
NL:Q:62571040;Valeton;Zaltbommel;0,1;0,3;0,0;0,0;0,0;0,0
NL:Q:62571060;Wielkamp;Zaltbommel;1,9;2,3;0,0;0,0;0,0;0,0
NL:Q:62571080;Bommelsekade;Zaltbommel;0,3;1,1;0,0;0,0;0,0;0,0
NL:Q:62571090;Bommelsekade;Zaltbommel;1,2;0,3;0,0;0,0;0,0;0,0
NL:Q:62571110;Rotonde-Hogeweg;Zaltbommel;0,4;0,8;0,1;0,0;0,0;0,0
NL:Q:62571120;Rotonde-Hogeweg;Zaltbommel;1,7;2,0;0,1;0,0;0,0;0,0
NL:Q:62571270;Wielkamp;Zaltbommel;0,4;1,1;0,0;0,0;0,0;0,0
NL:Q:62571272;;;0,1;0,1;0,0;0,0;0,0;0,0
NL:Q:62620140;Hollenhof;Wamel;15,6;16,2;5,0;4,6;4,4;3,0
NL:Q:62620150;Hollenhof;Wamel;15,5;14,6;4,7;4,6;4,1;3,5
NL:Q:62670050;Middelkampseweg;Gameren;0,5;0,1;0,0;0,0;0,0;0,0
NL:Q:62670060;Middelkampseweg;Gameren;0,4;0,1;0,0;0,0;0,0;0,0
NL:Q:62670070;Ridderhof;Gameren;0,4;2,1;0,1;0,1;0,0;0,0
NL:Q:62670090;Ridderstraat;Gameren;0,0;1,2;0,1;0,1;0,0;0,0
NL:Q:62670120;Ridderstraat;Gameren;1,6;0,1;0,1;0,1;0,0;0,0
NL:Q:62670140;Ridderhof;Gameren;2,7;0,4;0,1;0,1;0,0;0,0
NL:Q:62670150;Kerk;Nieuwaal;0,0;0,0;0,0;0,0;0,0;0,0
