STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:43350350;3.2;3.4;0.5;0.6;0.0;0.0;Voortmorsstraat;Weerselo;254569.0;486247.5
NL:S:43360131;1.1;1.0;0.3;0.3;0.0;0.0;Mozartstraat;Almelo;240097.0;486225.0
NL:S:43380010;4.6;4.5;1.6;1.9;0.0;0.0;Hondorp;Gelselaar;232976.0;465310.0
NL:S:43380070;0.7;0.8;0.4;0.1;0.0;0.0;School;Geesteren;233095.0;463697.5
NL:S:43380110;4.4;4.1;0.9;1.5;0.0;0.0;Baan;Geesteren;232950.5;462005.0
NL:S:43380150;0.5;0.6;0.5;0.1;0.0;0.0;Bouwhuis;Geesteren;232396.0;460585.0
NL:S:43400010;0.2;0.3;0.0;0.0;0.0;0.0;Kerkweg;Tilligte;261474.5;492025.5
NL:S:43400030;0.0;0.0;0.0;0.0;0.0;0.0;Wiemselweg;Tilligte;260293.5;492081.5
NL:S:43400090;0.1;0.1;0.0;0.0;0.0;0.0;Dusinksweg;Tilligte;259557.0;492045.0
NL:S:43400120;0.8;0.6;0.0;0.0;0.0;0.0;Cafe Arends;Lattrop;263028.0;494228.5
NL:S:43400130;0.7;0.3;0.0;0.0;0.0;0.0;R.K. Kerk;Lattrop;263097.0;494539.0
NL:S:43400170;0.1;0.1;0.0;0.0;0.0;0.0;Viersprong;Lattrop;262806.5;493216.0
NL:S:43400210;0.2;0.2;0.0;0.0;0.0;0.0;Viersprong De Holtweijde;Lattrop;262724.5;494866.5
NL:S:43410010;0.0;0.1;0.0;0.1;0.0;0.1;Mastboersweg;Almelo;244944.5;483549.0
NL:S:43410050;6.7;6.4;2.3;2.9;2.1;1.8;Old Coopers Hall;Zenderen;246312.5;482430.5
NL:S:43410090;2.7;3.1;0.9;0.8;0.3;0.5;Reefsweg;Zenderen;245794.0;482697.5
NL:S:43420030;1.4;1.4;0.8;1.2;0.9;0.6;Dinkeloord;Denekamp;264451.0;487638.5
NL:S:43420110;0.1;0.0;0.0;0.0;0.0;0.0;Julianastraat;Denekamp;265084.0;488952.0
NL:S:43420150;27.6;26.3;7.3;6.8;4.2;4.5;Churchillstraat;Denekamp;265360.5;489000.5
NL:S:43420170;74.2;62.3;15.1;12.6;8.8;7.3;Onder de Linden;Denekamp;265548.0;489255.0
NL:S:43420210;29.8;27.4;6.1;6.5;4.3;4.1;Veldkampsweg;Denekamp;265034.5;489159.0
NL:S:43420230;0.1;0.1;0.0;0.0;0.0;0.0;St. Nicolaasstichting;Denekamp;264962.0;490218.0
NL:S:43420270;8.5;8.9;2.4;2.8;1.3;1.4;De Borghert;Denekamp;264699.5;489171.0
NL:S:43420290;11.4;11.4;3.7;4.0;2.6;2.9;De Volharding;Denekamp;264769.5;488867.0
NL:S:43420310;0.0;0.1;0.0;0.0;0.0;0.0;Den Alerdink;Denekamp;264908.0;489178.0
NL:S:43420330;0.2;0.1;0.0;0.0;0.0;0.0;Israelisch Kerkhof;Denekamp;264843.5;489641.0
NL:S:43420370;38.3;41.6;15.3;16.3;7.1;8.2;Oranjestraat;Denekamp;264890.0;488560.5
NL:S:43420390;0.0;0.4;0.0;0.0;0.0;0.0;Wilhelminastraat;Denekamp;265254.0;488608.0
NL:S:43420400;0.1;0.0;0.0;0.0;0.0;0.0;Gerardus Majella;Denekamp;265388.0;488356.0
NL:S:43430010;1.0;1.1;0.0;0.2;0.1;0.1;Oosterveldsweg;Vasse;254004.0;494548.5
NL:S:43430030;0.4;0.3;0.1;0.2;0.6;0.2;De Roezenberg;Vasse;254909.5;493880.5
NL:S:43430050;1.1;1.1;0.5;0.3;1.8;0.2;Nutterseweg;Ootmarsum;256045.5;493296.0
NL:S:43430070;0.6;0.7;0.2;0.2;1.3;0.1;Bielebelt;Ootmarsum;256254.5;493003.5
NL:S:43430090;37.5;38.2;6.7;7.9;5.4;4.7;Denekamperstraat;Ootmarsum;257905.0;492424.3
NL:S:43430110;0.9;1.8;0.0;0.0;0.0;0.0;Molenstraat;Ootmarsum;257795.0;492340.0
NL:S:43430130;4.3;4.6;1.3;1.8;1.3;1.2;Almelosestraat;Ootmarsum;257416.0;492250.0
NL:S:43430330;0.1;0.2;0.1;0.2;0.2;0.1;Bovenesweg;Vasse;255464.0;493730.0
NL:S:43430350;1.5;2.6;0.7;0.8;0.9;1.1;Vasserweg;Ootmarsum;257415.5;492471.5
NL:S:43430510;2.1;0.3;0.0;0.0;0.0;0.0;Laagsestraat;Ootmarsum;258156.5;492467.5
NL:S:43430530;0.1;0.2;0.0;0.0;0.0;0.0;Winhofflaan;Ootmarsum;258673.5;492392.0
NL:S:43430810;8.4;8.4;3.9;3.4;3.3;2.2;Stobbenkamp;Ootmarsum;257628.5;491912.5
NL:S:43430830;16.0;15.4;1.8;2.9;2.8;1.4;Wolfsbree;Ootmarsum;257737.5;491692.5
NL:S:43430850;11.9;11.3;1.7;2.2;1.1;1.4;Kleinesweg;Ootmarsum;258006.5;491224.0
NL:S:43430870;0.3;0.4;0.7;0.8;0.0;0.0;Enktermorsweg;Ootmarsum;258153.0;490579.0
NL:S:43430890;0.9;1.1;0.0;0.2;0.1;0.1;Groot Agelo;Ootmarsum;258049.5;489824.0
NL:S:43430910;1.1;1.1;0.2;0.2;0.1;0.0;Voortsweg;Ootmarsum;258012.5;489401.0
NL:S:43430930;0.1;0.2;0.0;0.0;0.1;0.1;Agelerbrug;Ootmarsum;257982.5;489016.0
NL:S:43430970;0.1;0.1;0.0;0.0;0.0;0.0;Cafe Groot Agelo;Agelo;257078.0;490461.0
NL:S:43440070;1.1;1.5;0.1;0.1;0.0;0.0;Businesspark Twente;Almelo;241416.0;481897.0
NL:S:43450010;11.8;10.6;3.5;3.8;0.0;0.0;Gemeentehuis;Diepenheim;234917.5;468576.0
NL:S:43450030;0.5;0.6;0.2;0.4;0.0;0.0;Warmelo;Diepenheim;234471.5;468200.0
NL:S:43450050;0.5;0.4;0.0;0.2;0.0;0.0;Boszicht;Diepenheim;235717.5;469562.5
NL:S:43450090;7.6;6.6;1.6;1.5;0.0;0.0;Lindelaan;Diepenheim;235163.0;468665.5
NL:S:43450110;1.0;1.0;0.4;0.4;0.0;0.0;Schipbeekbrug;Diepenheim;233564.5;466359.5
NL:S:43450130;0.1;0.2;0.1;0.0;0.0;0.0;Roesink;Diepenheim;233344.5;466038.5
NL:S:43470010;1.2;0.7;0.6;1.4;0.0;0.0;Rabobank;Lettele;215419.0;476875.0
NL:S:43470030;0.0;0.0;0.0;0.0;0.0;0.0;Heihoeve;Heeten;213240.0;478108.5
NL:S:43470050;0.0;0.0;0.0;0.0;0.0;0.0;'t Reterink;Heeten;213809.5;478264.0
NL:S:43470070;0.4;0.3;0.0;0.0;0.0;0.0;Zandbelterbrug;Schalkhaar;212725.0;478056.0
NL:S:43470090;0.0;0.0;0.0;0.0;0.0;0.0;Spikker;Schalkhaar;211979.0;477727.5
NL:S:43470110;3.0;3.4;1.7;2.5;1.1;1.7;Garderegimentsweg;Schalkhaar;210772.0;476695.5
NL:S:43470170;0.0;0.1;0.0;0.0;0.0;0.0;ten Havesweg;Okkenbroek;217666.0;478571.0
NL:S:43470190;0.3;0.2;0.0;0.0;0.0;0.0;De Grote Brander;Okkenbroek;217534.0;478093.0
NL:S:43479030;0.0;0.0;0.0;0.1;0.0;0.0;Doldermansweg;Lettele;214286.0;476441.0
NL:S:43480010;10.3;9.3;5.1;4.8;3.0;3.6;'t Dijkhuis;Bathmen;216242.5;473701.5
NL:S:43480050;1.9;2.0;0.4;0.4;0.1;0.2;Bannink;Deventer;214290.5;474035.0
NL:S:43480070;0.1;0.2;0.1;0.1;0.0;0.0;Peppelerdijk;Deventer;214805.5;473771.5
NL:S:43480100;12.7;12.6;6.4;6.2;4.0;4.7;Enklaan;Bathmen;215799.5;473897.0
NL:S:43480150;0.0;0.0;0.0;0.0;0.0;0.0;Gemeentewerken;Bathmen;216505.0;474172.5
NL:S:43480180;0.0;0.0;0.0;0.0;0.0;0.0;Oude Molen;Bathmen;216494.5;475093.5
NL:S:43480190;9.1;9.0;3.3;3.3;3.1;2.0;Polakstraat;Bathmen;216017.0;473682.0
NL:S:43480210;6.4;10.8;3.1;6.2;3.2;4.1;Vegerinkskamp;Bathmen;216602.5;473801.0
NL:S:43480230;2.3;5.0;0.8;2.0;0.7;1.7;Looweg Kuiperij;Bathmen;216692.5;474086.0
NL:S:43480250;24.6;17.3;9.0;5.5;6.0;3.9;Schipbeeksweg;Bathmen;216838.0;473948.5
NL:S:43510010;937.0;867.7;222.0;179.8;115.2;96.1;Centraal Station;Almelo;241421.5;486274.5
NL:S:43510031;62.0;65.9;44.2;44.9;8.7;9.1;Centrumplein;Almelo;241876.6;486029.1
NL:S:43510051;20.7;27.1;13.2;18.3;3.2;5.1;Boddenstraat;Almelo;241689.0;486397.5
NL:S:43510071;1.6;2.4;0.4;0.3;0.4;0.2;Brugstraat;Almelo;241871.0;486760.0
NL:S:43510081;2.9;2.7;0.5;0.7;0.1;0.2;Tijhofslaan;Almelo;241987.0;486810.0
NL:S:43510091;5.7;3.8;1.9;1.3;1.1;0.7;Vriezebrug;Almelo;242118.0;486769.0
NL:S:43510100;29.6;26.6;8.0;8.0;4.4;5.2;Vredeveld;Almelo;243592.0;488658.5
NL:S:43510110;13.7;17.7;4.4;5.8;1.8;3.3;De Klokkenbelt;Almelo;242296.5;487067.5
NL:S:43510130;4.7;6.4;1.8;3.2;0.4;3.9;Brandersweg;Almelo;242626.0;487188.5
NL:S:43510150;17.0;16.8;10.0;10.8;1.7;4.2;St. Josephstraat;Almelo;243008.0;487263.5
NL:S:43510190;8.1;8.2;2.7;3.9;0.5;2.6;Baniersweg;Almelo;243180.0;487424.5
NL:S:43510210;9.2;9.9;3.8;4.8;2.4;2.9;Bevrijdingslaan;Almelo;243489.5;487794.0
NL:S:43510230;20.4;19.7;5.4;6.3;2.7;4.5;Koningshoek;Almelo;243632.0;488026.2
NL:S:43510240;9.0;9.4;2.1;3.3;1.3;1.8;Keppel;Almelo;243630.0;488421.0
NL:S:43510270;23.6;23.8;5.8;7.8;2.8;5.3;De Eik;Almelo;243314.0;489063.0
NL:S:43510290;24.5;22.7;12.1;10.8;5.7;5.3;De Haere;Almelo;242842.5;489053.0
NL:S:43510310;30.8;32.4;13.3;13.2;5.2;5.5;Wkc Schelfhorst;Almelo;242780.0;488808.0
NL:S:43510330;18.0;18.3;7.9;8.3;3.1;4.5;Wickenburg;Almelo;242764.5;488581.5
NL:S:43510350;12.6;11.6;4.6;4.4;2.1;1.9;Sandenburg;Almelo;242826.5;488313.5
NL:S:43510370;11.6;9.4;4.6;3.0;2.4;1.6;Blikkenburg;Almelo;242831.0;488052.5
NL:S:43510390;3.4;5.1;2.5;2.2;1.3;0.4;Rustweg;Almelo;242923.0;487754.0
NL:S:43510410;10.0;7.6;4.6;3.8;4.2;1.7;Heetveldsweg;Almelo;242979.5;487610.5
NL:S:43510420;14.2;13.6;6.8;5.1;5.9;1.6;Schelfhorstpark;Almelo;242672.5;487428.0
NL:S:43510430;6.4;8.8;3.9;2.6;1.5;0.4;Stadion;Almelo;240912.0;484090.0
NL:S:43510470;43.7;50.0;9.6;10.5;5.0;4.0;Ziekenhuisgroep Twente;Almelo;240343.5;484029.0
NL:S:43510485;0.7;0.8;0.2;0.2;0.0;0.0;Kalverstraat;Almelo;241391.5;487026.5
NL:S:43510750;11.2;12.6;4.0;5.0;3.2;5.0;Rembrandtveld;Almelo;241515.0;484663.0
NL:S:43510770;5.3;5.6;1.9;2.2;0.8;1.1;Frederik van Eedenstraat;Almelo;241576.5;484408.5
NL:S:43510790;7.8;7.4;3.2;3.8;0.0;0.0;Jacob van Ruysdaelstraat;Almelo;240982.5;484830.5
NL:S:43510870;4.1;3.2;2.2;1.3;0.5;0.3;Groot Bokhove;Almelo;242918.0;487948.0
NL:S:43510890;9.0;11.9;3.6;5.1;1.6;2.1;De Wingerd;Almelo;241700.0;485530.0
NL:S:43510910;7.8;10.7;2.8;3.7;1.1;1.6;De Koppel;Almelo;241749.5;485157.5
NL:S:43510940;2.6;3.2;0.5;0.8;0.3;0.9;Schoolstraat;Almelo;241610.5;484973.5
NL:S:43510970;1.8;1.6;0.3;0.1;0.0;0.0;KSG Canisius;Almelo;243613.0;488175.0
NL:S:43511010;2.1;7.6;0.3;1.0;0.0;0.0;Appelstraat;Almelo;241260.0;486115.5
NL:S:43511030;0.8;0.4;0.1;0.0;0.0;0.0;Groen van Prinstererstraat;Almelo;240866.5;486244.0
NL:S:43511050;0.9;1.6;0.3;0.9;0.0;0.0;Sweelincklaan;Almelo;240675.0;486339.5
NL:S:43511070;0.9;1.5;0.3;0.2;0.0;0.0;Obrechtstraat;Almelo;240591.5;486584.5
NL:S:43511090;0.6;3.0;0.4;1.1;0.0;0.0;C. van Renneslaan;Almelo;240336.0;486514.0
NL:S:43511100;4.9;3.4;1.7;1.0;0.0;0.0;Paganinistraat;Almelo;240163.0;486856.0
NL:S:43511120;4.6;3.5;1.2;1.2;0.0;0.0;Tsjaikowskystraat;Almelo;239991.0;486764.0
NL:S:43511140;2.3;1.7;1.2;0.8;0.0;0.0;Haydnlaan;Almelo;240171.0;486472.0
NL:S:43511160;1.5;1.8;1.3;1.2;0.0;0.0;Hoog Schuilenburg;Almelo;240260.0;486322.0
NL:S:43511200;4.0;3.1;0.8;0.9;0.0;0.0;Sibeliusstraat;Almelo;239970.0;486561.0
NL:S:43511210;4.4;2.6;0.9;0.9;0.0;0.0;Nico Werkmanlaan;Almelo;240488.0;484852.0
NL:S:43511230;10.0;12.9;1.7;4.8;0.5;4.9;Nieuw Witvoet;Almelo;240931.0;483923.0
NL:S:43511240;9.5;9.1;2.6;3.0;1.4;1.8;De Taling;Almelo;240891.0;483687.0
NL:S:43511270;21.2;19.7;5.1;5.4;0.0;0.0;Vincent van Goghplein;Almelo;240614.5;484907.5
NL:S:43511290;56.9;56.6;1.1;1.5;0.0;0.0;ROC De Sumpel;Almelo;240332.0;484630.0
NL:S:43511310;12.0;9.9;2.7;3.5;1.2;1.9;De Ara;Almelo;239968.5;484106.5
NL:S:43511340;16.2;14.4;5.2;5.6;2.5;3.0;De Boerenzwaluw;Almelo;239717.0;484077.0
NL:S:43511360;19.6;23.3;10.8;11.6;4.7;4.8;Wkc Windmolenbroek;Almelo;239681.0;483841.5
NL:S:43511380;21.1;17.1;8.5;8.6;4.8;5.3;De Hop;Almelo;239694.5;483614.0
NL:S:43511400;13.4;11.9;5.8;4.6;3.8;4.3;De Kolibrie;Almelo;239995.0;483565.0
NL:S:43511480;11.8;12.2;0.4;0.6;0.0;0.0;Betuining;Almelo;241643.5;483753.5
NL:S:43511500;6.6;5.4;1.2;1.0;0.0;0.0;Grand Canal;Almelo;241733.0;483507.0
NL:S:43511530;7.3;9.1;1.1;1.7;0.4;0.5;De Specht;Almelo;240906.0;483392.0
NL:S:43511550;9.1;8.6;3.0;3.2;1.3;1.7;De Mees;Almelo;240179.0;483442.5
NL:S:43511570;16.9;18.3;5.3;4.4;2.0;3.3;De Putter;Almelo;240357.0;483237.5
NL:S:43511591;10.4;12.8;4.1;4.7;2.1;2.2;Buurstede;Almelo;242278.0;487341.7
NL:S:43511610;17.2;15.3;2.7;4.3;1.0;1.8;De Patrijs;Almelo;240650.5;483275.5
NL:S:43511640;13.6;27.7;3.7;3.5;2.1;1.1;Woonboulevard;Almelo;240611.0;484201.5
NL:S:43511670;1.1;1.0;0.5;0.3;0.0;0.0;Zwaluwenstraat;Almelo;241027.0;485521.0
NL:S:43511690;2.8;2.2;0.9;0.6;0.0;0.0;Wondestraat;Almelo;241122.5;485087.5
NL:S:43511710;10.1;9.1;2.3;2.3;0.0;0.0;Frans Halsstraat;Almelo;241288.0;484791.5
NL:S:43511730;3.8;4.2;0.2;0.2;0.0;0.0;Ten Dam;Almelo;241377.0;483037.0
NL:S:43511750;1.9;1.6;0.2;0.3;0.0;0.0;Pergola;Almelo;241448.0;483331.0
NL:S:43512060;4.0;4.8;0.0;0.0;0.0;0.0;Viaduct;Almelo;241337.0;482581.0
NL:S:43512070;0.1;0.3;0.0;0.0;0.0;0.0;Elsboerlaan;Almelo;242008.5;487580.5
NL:S:43512090;0.0;0.0;0.0;0.0;0.0;0.0;Meulenbeldlaan;Almelo;241982.0;487877.0
NL:S:43512110;0.0;0.0;0.0;0.0;0.0;0.0;Huize Alexandra;Almelo;242093.5;488128.0
NL:S:43512130;0.2;0.0;0.2;0.0;0.0;0.0;Het Meulenbelt;Almelo;241934.5;488845.5
NL:S:43512160;0.0;0.0;0.0;0.0;0.0;0.0;Oostermaatweg;Vriezenveen;241190.5;490154.5
NL:S:43512170;7.3;6.1;1.0;1.3;0.6;0.8;Markgraven;Almelo;243937.0;488137.5
NL:S:43512190;12.3;13.4;1.5;0.9;0.2;0.4;Karelskamp;Almelo;243644.0;484589.0
NL:S:43512210;4.5;5.3;1.9;2.1;0.7;0.9;Oude Veemarkt;Almelo;242171.0;485575.0
NL:S:43512230;8.9;11.2;4.6;6.0;4.6;5.8;Violierstraat;Almelo;242761.0;485261.5
NL:S:43512250;2.1;1.9;0.6;0.7;0.6;0.4;De Kei;Almelo;243217.5;484935.5
NL:S:43512270;4.4;5.0;0.2;0.2;0.0;0.0;Planthofsweg;Almelo;243820.5;484463.5
NL:S:43512310;0.3;0.3;0.1;0.0;0.0;0.0;De Niendure;Almelo;244143.0;484120.0
NL:S:43512430;5.6;4.5;0.8;1.1;0.6;0.8;Robbenhaarsweg;Almelo;244228.0;488285.0
NL:S:43512450;1.8;2.0;0.5;0.7;0.5;0.5;Mariaparochie;Almelo;244761.0;488620.5
NL:S:43512470;8.7;7.9;0.8;1.3;0.4;0.5;Kampkuiper;Harbrinkhoek;245362.0;489191.0
NL:S:43512490;6.9;6.3;0.6;0.7;0.8;0.5;Frielinkstraat;Harbrinkhoek;245826.0;489381.5
NL:S:43512510;2.0;2.4;0.5;1.0;0.0;0.0;Mariaparochie;Almelo;244839.5;488512.0
NL:S:43512540;0.9;1.0;0.2;0.1;0.0;0.0;Mekkelenberg;Albergen;245592.5;488334.5
NL:S:43512550;2.8;2.8;0.7;1.6;0.9;1.2;Leuvinksveld;Harbrinkhoek;245007.5;488939.5
NL:S:43512610;4.7;12.2;0.4;0.9;0.0;0.0;Bellavistastraat;Almelo;241446.5;485993.0
NL:S:43512670;0.8;0.9;0.1;0.1;0.1;0.1;Bavinkelsweg;Almelo;244300.5;484039.5
NL:S:43512790;2.0;2.4;0.9;0.0;0.0;0.0;Sluisweg;Almelo;239906.5;487981.0
NL:S:43512830;0.6;1.4;0.0;0.1;0.0;0.0;Van Riemsdijkweg;Almelo;241101.5;487274.0
NL:S:43512850;6.9;8.9;0.2;0.6;0.0;0.0;Van den Broekeweg;Almelo;240270.0;487964.0
NL:S:43512870;4.0;6.0;0.6;0.8;0.0;0.0;Beatrix de Rijkweg;Almelo;240644.5;487565.5
NL:S:43512950;2.4;0.7;0.3;0.2;0.0;0.0;Valeriusstraat;Almelo;240373.0;486764.0
NL:S:43514010;4.6;6.0;0.3;0.4;0.0;0.0;Egbert ten Catelaan;Almelo;240782.5;486035.0
NL:S:43530010;3.8;3.7;0.5;0.7;0.5;0.3;De Viersprong;Tubbergen;250967.0;493478.5
NL:S:43530030;0.7;0.7;0.2;0.1;0.2;0.1;Boakenkampsweg;Vasse;252233.0;494135.0
NL:S:43530050;6.1;5.8;0.9;1.5;1.1;0.7;Bolscher;Vasse;252847.5;494937.0
NL:S:43530070;13.6;13.3;2.2;3.0;1.8;1.5;R.K. Kerk;Vasse;253332.5;494979.0
NL:S:43550270;0.9;0.4;0.0;0.0;0.0;0.0;R.K. Kerk;Reutum;254294.5;490221.5
NL:S:43550310;0.0;0.0;0.0;0.0;0.0;0.0;Agelerweg;Reutum;254685.5;488953.0
NL:S:43560011;7.4;8.3;1.0;1.3;0.0;0.0;Herman Heijermansstraat;Goor;236656.0;472527.0
NL:S:43560020;146.6;147.1;41.3;37.4;0.0;0.0;Station;Goor;236852.5;472052.0
NL:S:43560050;0.1;0.2;0.0;0.1;0.0;0.0;School;Elsenerbroek;236871.0;475570.5
NL:S:43560070;4.2;4.4;0.3;0.5;0.0;0.0;Korte Dijk;Goor;237163.5;473093.5
NL:S:43560130;5.8;5.5;1.2;1.2;0.0;0.0;Oad garage;Goor;237311.5;473512.0
NL:S:43560210;0.4;0.5;0.2;0.2;0.0;0.0;Hazenkamp;Herikerberg;234344.0;472500.5
NL:S:43560230;9.4;9.8;1.2;1.6;0.0;0.0;Jachtlust;Goor;235538.0;472583.5
NL:S:43560250;1.7;2.6;0.6;0.5;0.0;0.0;Huishoudschool;Goor;236000.5;472447.0
NL:S:43560350;0.2;0.2;0.0;0.0;0.0;0.0;Reggebrug;Elsenerbroek;237053.5;474808.5
NL:S:43560370;1.6;2.0;0.1;0.3;0.0;0.0;Zomerweg;Goor;237301.0;474090.5
NL:S:43560490;0.1;0.1;0.0;0.0;0.0;0.0;Kevelhamlaan;Goor;236511.0;471647.5
NL:S:43560510;0.2;0.2;0.1;0.4;0.0;0.0;Ripperda;Goor;236357.5;470311.5
NL:S:43560610;1.0;1.1;0.3;0.5;0.0;0.0;Wiener Bentelerscheidingsweg;Goor;239261.0;470267.5
NL:S:43570010;0.5;0.4;0.0;0.0;0.0;0.0;Zonnenbergerdijk;Heeten;215871.5;481208.5
NL:S:43570030;0.3;0.3;0.0;0.0;0.0;0.0;Bathmenseweg;Heeten;214979.0;479559.5
NL:S:43570050;0.0;0.1;0.0;0.0;0.0;0.0;Militair Complex;Heeten;214396.5;478885.0
NL:S:43580100;0.0;0.0;0.0;0.0;0.0;0.0;Wagenvoorde;Bathmen;219662.0;476268.5
NL:S:43590030;0.2;0.0;0.0;0.0;0.0;0.0;De Zuivering;Vriezenveen;239762.5;491683.5
NL:S:43590050;0.2;0.1;0.1;0.0;0.0;0.0;Zuivelfabriek;Vriezenveen;239615.5;491819.5
NL:S:43590070;1.3;0.0;0.2;0.0;0.0;0.0;'t Midden;Vriezenveen;239415.0;492489.0
NL:S:43590230;5.4;5.7;0.5;0.6;0.0;0.0;Albardastraat;Aadorp;239646.0;488210.0
NL:S:43590250;1.5;1.5;0.2;0.1;0.0;0.0;Berkenlaan;Aadorp;239322.0;488594.0
NL:S:43590270;3.4;3.6;1.2;1.1;0.0;0.0;Peppellaan;Aadorp;239526.0;488977.5
NL:S:43590300;5.3;4.6;0.8;0.7;0.0;0.0;De Merel;Vriezenveen;238359.0;490951.5
NL:S:43590310;5.0;3.8;1.5;1.0;0.0;0.0;Westerweilandweg;Vriezenveen;238721.0;491196.5
NL:S:43590330;6.4;4.8;0.8;0.9;0.0;0.0;De Nachtegaal;Vriezenveen;238637.5;491517.0
NL:S:43590540;1.8;1.4;0.2;0.4;0.0;0.0;Prinsenweg;Vriezenveen;238823.5;492188.5
NL:S:43590700;3.5;3.2;0.5;0.5;0.0;0.0;Nieuwe Daarlerveenseweg;Vriezenveen;237657.0;492335.0
NL:S:43590740;10.5;8.8;1.1;1.1;0.0;0.0;Karel Schaapstraat;Vriezenveen;238239.0;492376.0
NL:S:43590760;3.7;3.2;0.8;0.5;0.0;0.0;Broekland;Vriezenveen;238779.5;492526.0
NL:S:43590800;11.9;10.5;2.1;2.5;0.0;0.0;Petersburgstraat;Vriezenveen;238909.5;491916.0
NL:S:43621010;1.8;3.5;1.0;1.7;0.0;0.0;N.H. Kerk;Wierden;237188.5;486158.5
NL:S:43621030;0.4;0.3;0.3;0.1;0.0;0.0;Nijstad;Notter;234698.5;483501.0
NL:S:43621050;1.0;1.8;0.2;0.3;0.0;0.0;Klokkendijk;Rijssen;233170.5;481721.0
NL:S:43621070;0.1;0.2;0.2;0.2;0.0;0.0;Grimberg;Nijstad;234022.0;482707.0
NL:S:43621130;0.8;0.5;0.2;0.3;0.0;0.0;Enterweg;Wierden;235807.5;484719.0
NL:S:43621170;1.7;2.1;0.7;0.7;0.0;0.0;Smeijerskampstraat;Wierden;236936.5;485957.5
NL:S:43621190;2.5;1.5;0.7;0.5;0.0;0.0;Akeleistraat;Wierden;237640.5;486113.0
NL:S:43621210;2.7;2.3;0.3;0.2;0.0;0.0;Aadorpsweg;Wierden;237948.0;486098.5
NL:S:43630010;2.9;2.4;1.0;1.2;0.7;0.2;Manderveenseweg;Tubbergen;249339.0;492952.5
NL:S:43630060;32.3;32.0;6.8;8.0;3.9;3.6;Bruno van Ommenstraat;Tubbergen;250036.5;492252.0
NL:S:43630070;6.4;4.9;1.3;1.5;0.8;0.6;Julianastraat;Tubbergen;249844.5;492145.5
NL:S:43630090;26.9;24.3;5.1;5.2;3.8;3.4;Binnenveldsweg;Tubbergen;250288.5;492450.0
NL:S:43630110;1.3;1.3;0.5;0.7;0.4;0.3;Haarboersweg;Tubbergen;250637.5;492900.0
NL:S:43630130;7.1;7.9;2.4;2.4;1.6;1.8;Almeloseweg;Tubbergen;249663.0;491721.5
NL:S:43630530;0.7;0.6000000000000001;0.0;0.0;0.0;0.0;Driesprong;Bruinehaar;244538.0;498723.0
NL:S:43630570;5.8;6.9;0.5;1.3;0.0;0.0;Wiekslag;Tubbergen;250081.0;492062.0
NL:S:43630710;0.5;0.4;0.1;0.1;0.0;0.0;Nijverheidsstraat;Tubbergen;250537.0;491551.0
NL:S:43630720;1.4;2.0;0.2;0.5;0.0;0.0;Marconistraat;Tubbergen;250367.0;491172.0
NL:S:43640010;1.0;1.7;0.0;0.0;0.0;0.0;Handelsstraat;Hardenberg;239240.0;509067.5
NL:S:43640030;0.4;0.9;0.0;0.0;0.0;0.0;Wavin;Hardenberg;239367.0;509536.0
NL:S:43640050;1.1;1.9;0.0;0.0;0.0;0.0;Ziekenhuis;Hardenberg;239287.0;509946.5
NL:S:43640070;148.5;143.5;24.5;22.6;15.3;14.6;Station;Hardenberg;239072.0;510135.0
NL:S:43640110;0.5;0.3;0.0;0.0;0.0;0.0;Hattemattestraat;Gramsbergen;242194.0;514249.0
NL:S:43640130;0.0;0.1;0.0;0.0;0.0;0.0;Welgelegen;Gramsbergen;241826.0;514365.0
NL:S:43640150;0.0;0.0;0.1;0.0;0.0;0.0;Ziekenhuis;Hardenberg;239379.0;510103.0
NL:S:43640180;0.2;0.3;0.0;0.0;0.0;0.0;Bruchterbeekweg;Bergentheim;238814.5;507851.0
NL:S:43640190;0.0;0.0;0.0;0.0;0.0;0.0;Clara Feyoenaheem;Hardenberg;237251.0;509443.5
NL:S:43640210;0.0;0.0;0.0;0.0;0.0;0.0;Meteoorlaan;Hardenberg;237530.0;509446.5
NL:S:43640230;0.0;0.0;0.0;0.0;0.0;0.0;Rheezerweg;Hardenberg;237634.5;509964.0
NL:S:43640250;35.4;35.1;8.6;6.0;3.6;5.3;Haarmolen;Heemserveen;236969.0;510779.0
NL:S:43640310;0.4;1.1;0.1;0.3;0.1;0.1;Middenweg;Heemserveen;235632.0;512102.5
NL:S:43640330;0.0;0.0;0.0;0.0;0.0;0.0;Roelofsmulderweg;Heemserveen;235147.5;512542.0
NL:S:43640350;0.6;0.7;0.1;0.0;0.1;0.0;Elfde Wijk;Heemserveen;234638.5;513230.0
NL:S:43640370;2.7;3.5;0.0;0.1;0.0;0.0;De Nieuwe Haven;Hardenberg;239209.5;508731.5
NL:S:43640390;1.9;0.8;0.5;0.1;0.2;0.0;Waterinkschool;Hardenberg;239338.5;510567.0
NL:S:43640397;20.8;6.9;1.2;0.0;0.7;0.1;Centrum;Hardenberg;238751.0;510467.0
