;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
224;NL:S:25000180;2.3;3.6;0.0;0.0;0.0;0.0;Produktieweg;Emmeloord;180026.5;523647.5
225;NL:S:25000210;13.3;16.9;3.5;4.3;3.9000000000000004;2.9;Zuyderzee College;Emmeloord;179914.0;524240.0
226;NL:S:25000410;12.2;19.5;0.0;0.0;0.0;0.0;Begraafplaats;Emmeloord;179303.0;525553.5
227;NL:S:25000430;0.5;0.9;0.0;0.0;0.0;0.0;Dr. W.M. Verhaarlaan;Emmeloord;179110.0;526074.0
228;NL:S:25000450;1.0;1.6;0.0;0.0;0.0;0.0;Schaftweg/Espelerweg;Emmeloord;177725.0;526340.0
229;NL:S:25000470;0.1;0.1;0.0;0.0;0.0;0.0;Nieuwlandenlaan;Emmeloord;178659.5;526338.0
230;NL:S:25000500;51.4;58.3;10.4;11.0;4.5;4.6;Medisch Centrum;Emmeloord;179106.5;524612.5
231;NL:S:25000600;64.9;62.4;18.599999999999998;20.099999999999998;8.0;8.4;Antonius Ziekenhuis;Emmeloord;178569.5;524196.0
232;NL:S:25000700;1.4;1.0;0.4;0.2;0.0;0.0;Urkerweg 18;Emmeloord;177370.5;522904.0
233;NL:S:25001400;5.4;13.399999999999999;0.8999999999999999;5.0;1.3;2.5;Smeden;Emmeloord;179814.0;524632.5
234;NL:S:25005010;840.2;853.2;196.2;218.9;145.6;113.0;Busstation;Emmeloord;179619.0;524811.4
235;NL:S:25060010;7.1000000000000005;5.800000000000001;0.0;0.0;0.0;0.0;Brink;Luttelgeest;186686.0;528432.0
236;NL:S:25060030;0.6;0.3;0.0;0.0;0.0;0.0;Luttelgeesterweg;Luttelgeest;186859.0;527829.5
237;NL:S:25060050;0.6;0.7;0.0;0.0;0.0;0.0;Lindeweg;Luttelgeest;185804.0;529534.5
238;NL:S:25060070;2.5;2.3;0.0;0.0;0.0;0.0;Orchideeenhoeve;Luttelgeest;185153.5;530145.5
239;NL:S:25060090;18.6;14.5;0.0;0.0;0.0;0.0;Oosterringweg;Luttelgeest;184653.0;530698.5
240;NL:S:25060110;0.4;0.2;0.0;0.0;0.0;0.0;Schansweg;Luttelgeest;185184.0;531477.0
241;NL:S:25070010;1.1;1.5;0.30000000000000004;0.2;0.1;0.2;Luttelgeesterweg;Marknesse;185266.5;524622.5
242;NL:S:25070030;0.0;0.0;0.0;0.0;0.0;0.0;H.D. Louwes Hoeve;Emmeloord;184173.0;524726.5
243;NL:S:25070050;0.8;1.1;0.7;0.5;0.6;0.4;Lindeweg;Emmeloord;183218.0;524689.0
244;NL:S:25130100;5.6;2.9000000000000004;1.2;0.7;1.4;0.8999999999999999;Sloefweg;Ens;182331.5;520141.0
245;NL:S:25130200;1.2999999999999998;1.2999999999999998;0.5;0.7;0.4;0.1;Bomenweg;Emmeloord;181437.0;522743.0
246;NL:S:25130300;1.5;1.7;0.5;0.8;0.4;0.2;Kleiweg;Emmeloord;181398.5;523710.5
247;NL:S:25140100;0.1;0.3;0.0;0.0;0.0;0.0;Schaftweg/Nagelerweg;Emmeloord;179687.0;520921.0
248;NL:S:25140300;0.3;0.1;0.0;0.0;0.0;0.0;Johannes Postweg;Nagele;178436.0;519222.0
249;NL:S:25150100;0.9;0.7999999999999999;0.3;0.2;0.0;0.0;Urkerweg 34;Tollebeek;175556.5;521626.5
250;NL:S:25150200;41.6;41.400000000000006;10.1;10.799999999999999;0.0;0.0;Sint Hubertusplaats;Tollebeek;174788.5;521106.5
251;NL:S:25150300;1.1;0.2;0.1;0.2;0.0;0.0;Urkerweg 46;Tollebeek;174030.0;520539.5
252;NL:S:25150400;0.4;0.8999999999999999;0.1;0.1;0.0;0.0;Urkerdwarspad;Urk;173136.5;519912.5
253;NL:S:25170030;0.6000000000000001;0.5;0.2;0.2;0.2;0.0;Zwembad Voorst;Kraggenburg;188725.0;520472.0
254;NL:S:25170050;0.8999999999999999;0.8;0.1;0.2;0.2;0.1;Picknickplaats;Kraggenburg;188245.5;521229.5
255;NL:S:25170070;0.7999999999999999;0.8999999999999999;0.3;0.3;0.1;0.0;Mammouthweg;Kraggenburg;187637.5;522190.0
256;NL:S:25170090;1.0;1.4000000000000001;0.2;0.2;0.1;0.1;Leemringweg/Sloefweg;Marknesse;187217.0;522856.5
257;NL:S:25170110;0.8;0.6;0.0;0.0;0.0;0.0;Boslaan;Marknesse;186580.0;524588.0
258;NL:S:25170211;138.4;144.1;14.399999999999999;12.600000000000001;9.5;10.2;Busstation;Marknesse;187459.8;525082.6
259;NL:S:25170230;40.400000000000006;44.7;11.9;17.4;5.699999999999999;7.6000000000000005;Breestraat;Marknesse;187147.0;524599.5
260;NL:S:25170250;2.2;2.0999999999999996;1.0;1.1;2.0;0.6000000000000001;Netl;Kraggenburg;187872.0;521826.5
261;NL:S:25180010;54.2;25.700000000000003;0.0;0.0;0.0;0.0;Busstation;Blokzijl;193503.5;526888.5
262;NL:S:25180030;2.3;2.0;0.0;0.0;0.0;0.0;Uiterdijkenweg;Marknesse;192234.0;526354.5
263;NL:S:25180050;2.2;2.5;0.0;0.0;0.0;0.0;Steenwijkerdwarsweg;Marknesse;189644.5;525643.5
264;NL:S:25230030;74.2;74.80000000000001;23.2;23.700000000000003;14.4;11.3;Ens;Ens;184530.5;516446.0
265;NL:S:25240010;34.2;36.4;6.4;8.5;7.5;5.0;Domineesweg;Nagele;174468.0;517712.0
266;NL:S:25240150;1.4;0.1;0.0;0.0;0.0;0.0;Professor Brandsmaw.;Nagele;176103.5;517519.0
267;NL:S:25240800;18.2;16.8;0.0;0.0;0.0;0.0;Nagele;Nagele;177664.0;517452.5
268;NL:S:25250010;33.5;25.400000000000002;11.8;9.5;0.0;0.0;Singel;Urk;169619.0;519305.0
269;NL:S:25250100;5.699999999999999;6.7;0.9;0.7;0.0;0.0;Urkerweg 60;Urk;172110.0;519189.5
270;NL:S:25250210;45.4;54.4;7.9;7.4;0.0;0.0;Ransuil;Urk;171388.5;519230.0
271;NL:S:25250230;93.9;88.30000000000001;18.0;15.2;0.0;0.0;Winkelcentrum;Urk;171073.0;519597.5
272;NL:S:25250270;48.3;59.5;4.4;6.0;0.0;0.0;Vlaak;Urk;170756.0;519781.0
273;NL:S:25250300;50.7;38.2;8.9;3.9;0.0;0.0;Rotholm;Urk;170198.0;519369.0
274;NL:S:25250850;32.9;42.9;3.3;5.6;0.0;0.0;Lange Dam;Urk;170285.0;519989.0
275;NL:S:25250950;14.4;23.1;2.1;4.4;0.0;0.0;De Noord;Urk;169652.0;520002.0
276;NL:S:25251000;45.7;49.5;6.5;8.6;0.0;0.0;Gemeentehuis;Urk;169484.0;519556.0
277;NL:S:25251510;0.2;0.2;0.0;0.0;0.0;0.0;Marsdiep;Urk;170642.0;518659.0
278;NL:S:25251530;0.8;2.6;0.0;0.0;0.0;0.0;Griend;Urk;171495.0;518785.5
279;NL:S:25251570;0.3;0.7;0.0;0.0;0.0;0.0;Keteldiep;Urk;171034.0;518754.0
280;NL:S:25270010;151.4;83.8;38.9;18.3;20.6;9.3;Clarenberglaan;Vollenhove;193557.5;521794.5
281;NL:S:25270030;25.2;25.9;7.5;6.8;3.2;3.4000000000000004;Kraggenburg;Kraggenburg;189571.0;519785.0
282;NL:S:25270110;0.6;1.0;0.2;0.6000000000000001;0.0;0.5;Vollenhoverweg/NOP;Marknesse;192660.5;522159.0
283;NL:S:25270130;0.5;0.7;0.2;0.7;0.2;0.4;Repelweg;Marknesse;192377.0;521679.0
284;NL:S:25270150;2.6;3.0;0.5;0.6000000000000001;0.30000000000000004;0.5;Voorsterweg;Marknesse;191663.5;520904.0
285;NL:S:25270170;0.7;1.1;0.2;0.30000000000000004;0.30000000000000004;0.2;Voorstersluis;Marknesse;191694.0;520381.5
286;NL:S:25270190;1.9000000000000001;1.8;0.3;0.3;0.1;0.1;Paardenweg;Kraggenburg;191085.0;519819.0
287;NL:S:25280010;3.8;3.7;0.0;0.0;0.0;0.0;Boomkwekerij;Scheerwolde;197917.0;529371.0
288;NL:S:25280050;0.6;0.6;0.0;0.0;0.0;0.0;Beenderribben;Wetering;196576.5;528793.0
289;NL:S:25280070;0.9;1.1;0.0;0.0;0.0;0.0;Wetering;Wetering;195963.0;528725.0
290;NL:S:25280090;1.1;0.3;0.0;0.0;0.0;0.0;Veldhuisweg;Baarlo;194293.0;527925.0
291;NL:S:25330300;8.5;3.8;3.4;2.3;2.6;0.8999999999999999;Zwartemeerweg;Ens;185383.0;515058.5
292;NL:S:25350010;2.6;2.5;0.0;0.0;0.0;0.0;Markeweg;Blesdijke;196229.5;537647.0
293;NL:S:25350030;0.5;0.5;0.0;0.0;0.0;0.0;Dalhoeve;Blesdijke;195430.0;537344.5
294;NL:S:25370010;2.9;3.0;1.0;0.7999999999999999;0.7;0.8;Heetveld;Heetveld;197194.5;519587.5
295;NL:S:25370070;4.4;4.2;1.7;1.5;0.5;0.5;Prot Chr Basisschool;Heetveld;197211.0;519861.5
296;NL:S:25380010;2.2;2.0;0.0;0.0;0.0;0.0;Jan van Nassauweg;Scheerwolde;199916.5;531136.0
297;NL:S:25380030;0.1;0.1;0.0;0.0;0.0;0.0;Smalleweg;Scheerwolde;199104.0;530075.0
298;NL:S:25430010;2.1;3.0;0.4;0.3;0.3;0.3;Noorderrandweg;Kampereiland;187035.0;512946.0
299;NL:S:25430030;4.5;5.5;1.6;1.9;0.6;1.3;Rechterveldweg;Kampereiland;186362.5;513334.5
300;NL:S:25430050;0.8;0.7;0.4;0.2;0.2;0.1;Natuurbad Seveningen;Kampereiland;190551.0;509266.0
301;NL:S:25430100;0.1;0.1;0.0;0.0;0.0;0.0;Nesweg;Kampereiland;189870.5;509992.5
302;NL:S:25430200;1.3;1.1;0.1;0.2;0.1;0.0;Kampereiland Kerk;Kampereiland;189363.5;510574.5
303;NL:S:25430300;1.8;2.1;0.1;0.1;0.0;0.0;Witte Brug;Kampereiland;188017.5;511163.5
304;NL:S:25430390;0.9;0.2;0.0;0.0;0.0;0.0;Dam-Noorddiep;Kampereiland;187492.0;512400.5
305;NL:S:25440050;1.2;0.7;0.0;0.0;0.0;0.0;Visvijverweg;Swifterbant;171752.0;511995.5
306;NL:S:25450810;5.6;4.9;0.0;0.0;0.0;0.0;Kooystraat;Ossenzijl;190740.0;535778.5
307;NL:S:25470010;2.2;2.9;1.3;1.6;0.8;0.9;De Velde;De Velde;202493.5;515228.5
308;NL:S:25470030;135.6;146.9;47.199999999999996;51.199999999999996;23.799999999999997;28.2;Busstation;Zwartsluis;201148.0;517126.0
309;NL:S:25470050;4.1;2.0;0.4;0.5;0.2;0.2;Bejaardencentrum;Zwartsluis;201714.0;517584.5
310;NL:S:25470070;3.9;6.5;0.7;0.8;0.4;0.4;De Krieger;De Krieger;197100.7;518840.0
311;NL:S:25480010;3.7;3.8;0.0;0.0;0.0;0.0;Chr. Basisschool;Kamperzeedijk;196734.5;512396.0
312;NL:S:25580010;14.6;13.4;0.8;0.9;0.0;0.0;Nieuweweg;Genemuiden;200014.5;514991.0
313;NL:S:25580030;35.0;39.8;2.2;1.7;0.0;0.0;'t TAG;Genemuiden;198944.0;514607.0
314;NL:S:25630010;0.1;0.0;0.0;0.0;0.0;0.0;Koekoeksgemaal;Grafhorst;193354.0;511379.0
315;NL:S:25630030;1.5;2.3;0.0;0.0;0.0;0.0;Vahl;IJsselmuiden;192032.5;510138.0
316;NL:S:25630050;0.1;0.4;0.0;0.0;0.0;0.0;Fuite;IJsselmuiden;191981.5;509672.5
317;NL:S:25630070;0.4;0.5;0.0;0.0;0.0;0.0;Plasweg;IJsselmuiden;192099.0;509466.5
318;NL:S:25630090;0.8;1.0;0.0;0.0;0.0;0.0;Groenendael;IJsselmuiden;192264.0;509062.5
319;NL:S:25630110;0.9;0.9;0.0;0.0;0.0;0.0;R.K. Kerk;IJsselmuiden;192030.5;508608.0
320;NL:S:25670010;3.8;4.6;0.0;0.0;0.0;0.0;H. van Viandenplein;Hasselt;203428.5;511556.0
321;NL:S:25670030;217.0;222.20000000000002;64.3;69.1;22.6;22.7;Centrum;Hasselt;202628.5;511988.5
322;NL:S:25680010;0.1;0.1;0.2;0.1;0.0;0.0;Sluis;Beukers;203224.0;519759.0
323;NL:S:25680030;3.3;3.3;1.9;2.5;1.4;1.1;Blauwe Hand;Blauwe Hand;201685.0;523242.5
324;NL:S:25770020;7.5;0.9;4.0;0.5;1.9000000000000001;0.5;Mannagras;Zwolle;200032.0;505769.0
325;NL:S:25770030;19.0;18.3;9.7;9.2;6.4;6.5;Klokkengieterlaan;Zwolle;200795.0;505347.0
326;NL:S:25770050;12.1;11.7;7.2;6.699999999999999;3.5;3.9;Karveelschipperstraat;Zwolle;200979.5;505805.0
327;NL:S:25770060;31.400000000000002;27.400000000000002;15.299999999999999;13.799999999999999;8.8;9.600000000000001;Veldbeemdgras;Zwolle;200360.5;505516.0
328;NL:S:25770070;18.0;15.299999999999999;8.9;8.4;5.3;5.0;Goudsmidstraat;Zwolle;201123.0;505357.0
329;NL:S:25770110;28.1;21.400000000000002;12.5;12.1;9.3;7.5;Fioringras;Zwolle;200366.0;505919.0
330;NL:S:25770230;19.3;21.700000000000003;9.6;10.3;4.0;5.199999999999999;Bandijklaan;Zwolle;200938.5;504323.0
331;NL:S:25780010;18.2;19.2;33.5;37.8;18.8;20.4;Dominee Hylkemaweg;Giethoorn;201649.0;526278.0
332;NL:S:25780030;3.6;3.8;1.1;2.0;0.6;1.0;Kerkweg;Giethoorn;201635.0;528452.0
333;NL:S:25780050;0.8;1.1;0.9;0.9;1.1;0.6;Hotel Harmonie;Giethoorn;201856.5;529555.0
334;NL:S:25830110;6.0;7.3;0.4;1.3;0.0;0.0;Oranjesingel;Kampen;190456.5;508411.5
335;NL:S:25830170;43.8;41.6;5.9;5.9;0.0;0.0;Station Zuid;Kampen;190792.0;505157.5
336;NL:S:25830270;7.0;5.2;1.5;1.3;0.0;0.0;Leeghwaterstraat;Kampen;190371.0;506615.0
337;NL:S:25830280;6.1;6.3;1.8;1.4;0.0;0.0;Beekmanstraat;Kampen;190338.5;506902.5
338;NL:S:25830290;5.4;5.0;0.6;0.4;0.0;0.0;Amandelboom;Kampen;190227.5;506988.5
339;NL:S:25830300;5.4;4.4;0.9;1.3;0.0;0.0;Andoorn;Kampen;189747.5;506841.5
340;NL:S:25830310;7.0;6.8;1.2;1.1;0.0;0.0;Sterrekroos;Kampen;189115.5;507280.0
341;NL:S:25830320;7.3;5.7;0.6;0.7;0.0;0.0;Hilbert v Dijkstraat;Kampen;189492.5;507780.0
342;NL:S:25830330;6.2;7.0;0.5;0.5;0.0;0.0;Doctor Kolfflaan;Kampen;189357.0;508007.5
343;NL:S:25830340;12.1;8.4;1.6;1.4;0.0;0.0;Colijnlaan;Kampen;189805.0;508268.5
344;NL:S:25830360;3.7;7.0;0.7;1.3;0.0;0.0;Hanzelaan;Kampen;189915.3;508193.3
345;NL:S:25830480;1.2;1.5;0.4;0.5;0.0;0.0;Bovenbroeksweg;Kampen;190706.0;506407.5
346;NL:S:25830500;22.0;12.0;0.8;0.4;0.0;0.0;Loriestraat;Kampen;190923.5;506461.0
347;NL:S:25839175;10.8;11.8;0.0;0.0;0.0;0.0;GSG Pieter Zandt;Kampen;191379.0;506200.5
348;NL:S:40000010;2469.1;2395.1;1279.9;1148.6;965.1;806.3;Centraal Station;Arnhem;190351.2;444057.8
349;NL:S:40000090;613.9;537.1999999999999;328.2;288.0;195.10000000000002;184.1;Station Velperpoort;Arnhem;191588.0;444174.0
350;NL:S:40000110;263.4;260.4;101.10000000000001;103.8;65.8;77.3;Hoflaan;Arnhem;192111.0;444487.5
351;NL:S:40000130;182.4;178.7;82.1;85.0;48.5;54.8;Raapopseweg;Arnhem;192455.7;444628.3
352;NL:S:40000150;44.0;48.2;33.5;35.2;19.900000000000002;23.0;Huyghenslaan;Arnhem;192887.5;444756.5
353;NL:S:40000170;32.0;40.2;26.3;30.2;15.1;16.2;Esperantolaan;Arnhem;193238.0;444922.0
354;NL:S:40000190;72.8;83.2;28.6;30.0;17.7;16.4;Vondellaan;Arnhem;193399.0;445007.0
355;NL:S:40000220;16.9;17.8;13.6;13.7;9.2;9.5;Bronbeek;Arnhem;193729.0;445189.5
356;NL:S:40000310;19.8;13.1;9.7;6.9;5.3;3.5;Dedelstraat;Arnhem;193850.0;443340.0
357;NL:S:40000320;12.3;7.1;5.5;3.0;2.6;1.8;van Speykstraat;Arnhem;193642.5;443552.5
358;NL:S:40000340;8.9;9.5;0.0;0.0;0.0;0.0;Delta;Arnhem;194868.5;443239.5
359;NL:S:40000360;16.7;15.0;6.2;5.1;2.4;2.7;IJsseloord 1;Arnhem;194179.5;443383.0
360;NL:S:40000380;12.9;16.1;0.0;0.0;0.0;0.0;Meander;Arnhem;195259.5;443505.0
361;NL:S:40000510;47.2;35.9;27.8;18.8;20.3;11.4;Museum Arnhem;Arnhem;189794.0;444179.0
362;NL:S:40000530;62.6;69.5;37.7;35.5;23.0;21.7;Zwarteweg;Arnhem;189309.0;444143.5
363;NL:S:40000550;99.5;95.8;55.5;59.6;33.6;35.5;Oranjestraat;Arnhem;188903.0;444014.5
364;NL:S:40000570;13.4;22.1;6.5;9.3;2.8;4.8;Klingelbeekseweg;Arnhem;188677.5;443997.5
365;NL:S:40000600;75.0;82.5;24.0;27.7;17.6;20.8;Arnhems Buiten;Arnhem;188161.0;444011.5
366;NL:S:40000650;25.1;30.8;11.2;11.0;7.1;6.4;tunnel IJsseloord;Arnhem;193858.5;442950.0
367;NL:S:40000670;29.9;41.0;11.3;17.4;7.3;10.1;Blankenweg;Arnhem;193710.0;443111.5
368;NL:S:40000690;33.0;50.5;12.0;14.7;7.4;10.4;Dr. C. Lelyweg Noord;Arnhem;193008.5;443510.0
369;NL:S:40000950;11.2;12.7;0.0;0.0;0.0;0.0;IJsseloord 2;Arnhem;195785.0;443544.0
370;NL:S:40000990;0.3;4.0;0.0;0.0;0.0;0.0;Middachtensingel;Arnhem;194417.5;443545.5
371;NL:S:40001050;2.9;3.7;2.4;3.0;1.4;2.1;Sonsbeekweg;Arnhem;190504.0;444327.0
372;NL:S:40001070;3.8;9.2;2.8;4.0;2.0;2.8;Burgemeestersplein;Arnhem;190108.0;444525.0
373;NL:S:40001090;22.8;24.9;15.9;20.8;9.3;10.4;Burg. Weertsstraat;Arnhem;189876.5;444676.5
374;NL:S:40001110;10.7;13.8;7.7;11.3;3.2;5.4;Izaak Evertslaan;Arnhem;189610.5;444871.5
375;NL:S:40001140;11.9;13.6;2.8;4.5;1.6;2.3;van Ruisdaelstraat;Arnhem;189365.5;445101.5
376;NL:S:40001230;3.1;9.700000000000001;1.1;2.8;0.4;1.5;Landgoed Rosorum;Arnhem;189453.5;444750.5
377;NL:S:40001250;13.6;17.4;5.1;6.9;2.6;4.699999999999999;Schelmseweg;Arnhem;188536.5;445223.0
378;NL:S:40001260;10.3;17.6;3.0;4.0;1.7000000000000002;2.6;Amsterdamseweg/Het Dorp;Arnhem;188915.5;444989.5
379;NL:S:40001560;3.0;10.9;0.0;0.0;0.0;0.0;Kazernestraat;Arnhem;191945.5;445010.5
380;NL:S:40001580;15.1;15.4;0.0;0.0;0.0;0.0;Klarendalseweg;Arnhem;192151.7;445059.7
381;NL:S:40001600;4.3;1.3;0.0;0.0;0.0;0.0;Het Venster;Arnhem;192055.0;445162.0
382;NL:S:40001620;6.2;5.2;0.0;0.0;0.0;0.0;Beekdal Lyceum;Arnhem;193275.0;445578.0
383;NL:S:40001670;75.5;81.8;30.0;35.8;18.2;20.5;De Drie Gasthuizen;Arnhem;192470.0;445201.0
384;NL:S:40001690;32.9;35.1;25.3;25.8;16.9;18.5;Bernhardlaan;Arnhem;192675.5;445495.0
385;NL:S:40001710;126.7;112.0;61.0;54.5;37.9;33.8;Dr. Schaepmanlaan;Arnhem;192955.0;445706.5
386;NL:S:40001730;49.599999999999994;45.4;35.5;29.8;19.0;17.8;Middenweg;Arnhem;193191.0;445910.0
387;NL:S:40001750;101.3;96.8;71.7;65.6;40.3;38.0;Marktplein (Geitenkamp);Arnhem;193037.5;446029.5
388;NL:S:40001770;81.2;94.4;57.7;68.9;31.9;45.5;Zaslaan;Arnhem;192822.8;446237.0
389;NL:S:40001790;84.2;88.5;61.4;61.3;35.6;37.2;Schuttersbergplein;Arnhem;192834.0;446526.0
390;NL:S:40001810;42.8;41.2;23.4;27.2;13.2;16.1;Roerdomplaan;Arnhem;192631.0;446273.0
391;NL:S:40002050;9.0;15.0;5.5;8.9;3.4;5.8;Bothaplein;Arnhem;190653.0;444285.0
392;NL:S:40002070;26.9;45.8;13.3;23.9;9.7;16.8;Jacob Cremerstraat;Arnhem;190902.0;444592.0
393;NL:S:40002090;55.6;65.6;33.0;44.5;22.9;31.8;Graaf Ottoplein;Arnhem;191070.0;444739.0
394;NL:S:40002110;63.2;60.9;46.0;50.3;31.5;38.0;Graaf Lodewijkstraat;Arnhem;191387.5;444856.5
395;NL:S:40002130;22.5;28.0;16.7;20.1;9.6;13.2;Sint Antonielaan;Arnhem;191502.5;445041.0
396;NL:S:40002150;5.6;7.6;5.0;5.8;2.7;3.9;Heselbergherweg;Arnhem;191406.0;445373.5
397;NL:S:40002170;303.6;292.5;55.4;54.9;39.0;35.1;Ziekenhuis Rijnstate;Arnhem;190926.0;445826.5
398;NL:S:40002550;180.2;259.4;74.0;101.5;43.6;55.0;Airborneplein;Arnhem;191204.0;443342.5
399;NL:S:40002570;103.3;50.9;73.2;21.4;43.9;15.6;Stadstheater Arnhem;Arnhem;191206.0;443663.0
400;NL:S:40002590;483.9;469.3;340.7;323.3;206.7;210.8;De Monchyplein;Arnhem;190774.5;442303.0
401;NL:S:40002610;102.6;99.0;60.0;59.1;27.2;29.2;Groene Weide;Arnhem;190990.5;442185.0
402;NL:S:40002630;124.1;123.2;62.9;64.4;37.7;38.8;Visserslaan;Arnhem;191269.0;441993.5
403;NL:S:40002660;100.4;118.1;60.0;70.4;32.3;41.3;Biezenlaan;Arnhem;191536.5;441765.0
404;NL:S:40002680;192.5;153.4;112.9;96.5;59.2;52.4;Stadswaardenlaan;Arnhem;191726.5;441603.0
405;NL:S:40002770;34.9;39.3;12.1;14.8;6.5;6.8;Immerloo;Arnhem;191942.5;441264.0
406;NL:S:40002800;29.5;45.7;19.9;34.8;13.8;26.9;Oude Huissenseweg;Arnhem;191989.0;440949.0
407;NL:S:40002901;8.5;4.3;1.5;2.0;0.0;0.0;Monnikensteeg;Arnhem;192246.0;446091.0
408;NL:S:40003030;36.7;61.5;22.1;35.1;11.8;18.0;Rozet;Arnhem;190631.5;443662.0
409;NL:S:40003130;26.8;24.3;13.6;15.6;9.7;9.7;Speenkruidstraat;Arnhem;190171.5;442197.0
410;NL:S:40003170;77.9;83.0;34.2;37.3;29.4;31.0;Rijnhal;Arnhem;190253.5;441643.5
411;NL:S:40003200;977.0;953.5;600.9;557.4;284.4;261.7;Winkelcentrum Kronenburg;Arnhem;190152.0;441203.0
412;NL:S:40003570;27.799999999999997;83.2;11.9;23.7;5.5;12.2;Sonsbeek;Arnhem;190790.0;444776.0
413;NL:S:40003650;4.8;3.2;0.6;1.5;0.0;0.0;Wielewaalstraat/Hoogte80;Arnhem;192376.5;446049.0
414;NL:S:40003670;8.0;7.2;3.2;2.6;0.0;0.0;Dominee Bechtlaan;Arnhem;192601.5;446122.5
415;NL:S:40003730;8.9;7.6;3.9;2.9;0.0;0.0;Sparrenweg;Arnhem;193240.5;446531.5
416;NL:S:40003750;8.4;6.3;3.4;1.4;0.0;0.0;Heideweg;Arnhem;193385.5;446204.0
417;NL:S:40003780;2.0;1.3;0.5;0.4;0.0;0.0;Arnhemse Allee;Arnhem;193533.5;446241.0
418;NL:S:40003810;3.1;3.5;0.7;1.0;0.0;0.0;Dennenweg;Arnhem;193084.0;446658.0
419;NL:S:40004001;4295.6;3941.2;2168.9;2007.4;1710.1999999999998;1312.5;Centraal Station;Arnhem;190263.2;444080.1
420;NL:S:40004015;1719.8999999999999;1689.8;1226.5;1131.0;610.3;578.7;Willemsplein;Arnhem;190659.3;444029.5
421;NL:S:40004021;2011.0;1917.3;1472.7;1435.5;830.5;800.0;Velperplein;Arnhem;191049.2;444021.5
422;NL:S:40004030;443.0;596.2;401.2;591.3;230.0;307.2;Rijnstraat;Arnhem;190436.0;443847.5
423;NL:S:40004050;10.6;27.9;6.2;22.7;4.3;13.9;de Praets;Arnhem;190140.5;443380.0
424;NL:S:40004070;15.5;17.9;11.3;13.4;7.0;11.3;Zonnedauwweg;Arnhem;190150.0;442684.5
425;NL:S:40004090;33.5;29.5;21.6;17.2;15.4;14.1;Wilgenlaan;Arnhem;190389.5;442488.5
426;NL:S:40004170;111.8;117.8;48.8;53.6;30.9;36.5;De Grote Koppel;Arnhem;190613.5;441681.0
427;NL:S:40004175;11.3;6.9;7.5;5.2;5.2;3.0;Kronenburg;Arnhem;190204.0;441227.5
428;NL:S:40004230;3.5;4.8;1.8;2.6;1.0;1.8;van Berkumstraat;Arnhem;190489.5;441907.5
429;NL:S:40004590;178.3;166.5;87.7;87.9;60.4;60.2;Rietgrachtstraat;Arnhem;191391.5;443454.0
430;NL:S:40004610;265.7;236.1;110.0;100.9;72.4;75.0;Gr. van Prinstererstraat;Arnhem;191921.5;443523.0
431;NL:S:40004630;52.7;145.5;26.4;85.2;14.1;62.1;Hugo de Grootstraat;Arnhem;192333.0;443590.0
432;NL:S:40004640;152.7;54.0;91.5;27.1;59.0;16.8;Hugo de Grootstraat;Arnhem;192310.0;443609.0
433;NL:S:40004650;53.4;59.7;33.8;39.3;24.5;27.2;Maaslaan;Arnhem;192810.5;443870.0
434;NL:S:40004680;114.5;128.6;69.9;80.1;46.8;51.6;Waalstraat;Arnhem;193232.0;443959.5
435;NL:S:40004690;11.6;10.4;2.8;6.7;0.7;3.6;MFC Presikhaven;Arnhem;193528.5;443741.0
436;NL:S:40004700;214.6;258.5;129.7;162.2;78.80000000000001;103.0;Lange Wal;Arnhem;193508.0;443842.0
437;NL:S:40004730;578.4;514.5;367.1;286.0;209.5;192.60000000000002;Keulse Slag;Arnhem;193971.5;444043.5
438;NL:S:40004750;18.6;31.0;2.4;7.8;0.8;3.5;Zuilesteinlaan/HTS;Arnhem;193831.5;444534.5
439;NL:S:40004780;98.39999999999999;62.5;18.2;11.6;8.3;5.1;Elsweide/HAN;Arnhem;193731.3;444681.0
440;NL:S:40004810;58.8;58.9;0.0;0.0;0.0;0.0;IJssellaan/HAN;Arnhem;193781.5;444210.5
441;NL:S:40005130;1.7;7.8;0.0;0.0;0.0;0.0;Onder de Linden;Arnhem;191625.0;444850.5
442;NL:S:40005190;16.7;15.5;0.0;0.0;0.0;0.0;Kazerneplein;Arnhem;191979.0;444799.0
443;NL:S:40005210;5.7;5.5;0.0;0.0;0.0;0.0;WKC Klarendal;Arnhem;191763.0;444640.0
444;NL:S:40005230;2.8000000000000003;0.2;0.0;0.0;0.0;0.0;Kloosterstraat;Arnhem;193408.0;445973.0
445;NL:S:40005270;2.1;0.2;0.0;0.0;0.0;0.0;Brederostraat;Arnhem;193464.5;445603.5
446;NL:S:40005290;0.3;0.4;0.0;0.0;0.0;0.0;Couperusstraat;Arnhem;193568.5;445196.0
447;NL:S:40005330;80.89999999999999;81.6;14.100000000000001;11.7;12.9;9.9;Station Presikhaaf;Arnhem;193083.0;444535.5
448;NL:S:40005350;11.399999999999999;15.700000000000001;3.5;4.5;3.3000000000000003;4.0;Dongestraat;Arnhem;193262.0;444175.0
