;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
4373;NL:S:60390110;74.3;82.3;28.2;30.7;17.8;22.3;Gezondheidscentrum;Millingen;200115.5;431107.5
4374;NL:S:60390210;28.9;19.5;9.8;7.1;6.2;4.4;Grenskantoor;Millingen;201320.0;430394.0
4375;NL:S:60400100;2.9;1.9;0.2;0.5;0.6;0.4;Drie Kronen;Ottersum;194570.5;414268.5
4376;NL:S:60450060;0.0;0.1;0.0;0.0;0.0;0.0;Rijksweg;Reek;175716.0;416801.5
4377;NL:S:60450500;0.2;13.8;0.3;5.1;0.1;1.8;Mgr. Borretstraat;Reek;175386.0;416670.2
4378;NL:S:60500010;52.4;39.7;16.9;13.6;22.9;22.8;Busstation;Gennep;195570.5;411897.5
4379;NL:S:60500210;0.3;0.3;0.5;0.3;0.0;0.1;Heijenseweg;Gennep;195520.0;411517.0
4380;NL:S:60500250;9.3;6.4;5.6;4.1;6.6;5.2;Niersbrug;Gennep;195321.5;412822.0
4381;NL:S:60500270;2.3;1.1;0.5;0.7;0.1;0.2;Stiemensweg;Gennep;195620.5;411030.5
4382;NL:S:60500290;15.0;12.7;8.8;6.9;8.0;7.6;Wilhelminaplein;Gennep;195452.5;412170.5
4383;NL:S:60500310;6.3;8.3;5.3;6.3;5.5;6.2;Zuid-Oostwal;Gennep;195409.5;412532.0
4384;NL:S:60500330;0.7;0.5;0.1;0.1;0.0;0.0;De Groote Heeze;Heijen;195618.0;410635.5
4385;NL:S:60500350;2.0;1.8;0.7;0.7;0.0;0.3;Heesweg;Heijen;195747.5;409834.5
4386;NL:S:60500370;3.1;1.6;0.9;0.9;0.1;0.3;Heijen Zuid;Heijen;196036.5;409128.0
4387;NL:S:60500390;5.0;2.9;1.1;0.9;0.0;0.3;Nieuwwijkstraat;Heijen;195821.0;409622.5
4388;NL:S:60500430;30.6;23.5;8.1;7.4;10.5;9.9;Ottersumseweg;Ottersum;195470.5;413152.0
4389;NL:S:60550170;15.4;8.9;5.8;2.0;4.5;1.8;Voederheil;Zeeland;174440.0;413303.0
4390;NL:S:60550190;18.7;26.2;4.8;5.3;5.1;3.9;Tweehekkenweg;Zeeland;174286.0;411932.0
4391;NL:S:60600100;5.2;2.7;1.1;0.9;0.1;0.4;Gening;Afferden;198492.0;404832.5
4392;NL:S:60600120;0.1;0.2;0.2;0.3;0.0;0.0;Hengeland;Afferden;197407.0;406195.5
4393;NL:S:60600140;0.2;0.2;0.0;0.1;0.0;0.0;Heukelom;Afferden;199375.5;403932.0
4394;NL:S:60600160;4.4;2.6;0.8;0.5;0.0;0.2;Veer naar Sambeek;Afferden;197768.5;405322.0
4395;NL:S:60600200;0.4;0.3;0.2;0.2;0.0;0.1;Heijense Molen;Heijen;196861.5;407395.0
4396;NL:S:60650250;12.9;16.0;3.8;4.8;4.2;2.6;Wijsthoek;Uden;171820.0;408754.0
4397;NL:S:60650400;62.7;85.9;23.7;32.4;24.7;17.8;Busstation;Uden;170987.0;407994.0
4398;NL:S:60651160;0.0;0.0;0.0;0.1;0.0;0.0;Hoevenseweg;Uden;172269.5;409391.5
4399;NL:S:60700100;1.3;0.6;0.1;0.1;0.0;0.0;Aijerdijk;Aijen;201798.0;400218.5
4400;NL:S:60700160;3.9;2.4;0.6;0.4;0.0;0.2;Bergse Heide;Nieuw Bergen;201217.0;401034.5
4401;NL:S:60700180;0.7;0.2;0.2;0.0;0.1;0.1;De Flammert;Nieuw Bergen;199936.5;402645.0
4402;NL:S:60700200;17.5;10.0;3.3;2.4;0.3;1.0;Gemeentehuis;Nieuw Bergen;200811.5;401712.0
4403;NL:S:61120010;100.8;99.6;66.3;65.1;35.7;39.900000000000006;Kerkstraat;Weurt;184540.0;429922.5
4404;NL:S:61120020;22.1;24.9;17.4;15.600000000000001;9.4;10.399999999999999;Hommelstraat;Beuningen;181148.0;431031.5
4405;NL:S:61120040;72.8;81.2;45.9;48.6;28.5;37.0;Kerk;Beuningen;181601.0;430705.0
4406;NL:S:61120050;16.3;16.7;8.4;10.4;5.3;5.4;Distelakkerstraat;Beuningen;182868.0;430415.0
4407;NL:S:61120110;36.0;41.9;21.4;25.0;13.5;16.2;Pottenbakker;Beuningen;180766.5;430143.5
4408;NL:S:61120120;22.8;24.8;11.8;15.4;7.9;7.1;Haagstraat;Beuningen;182146.0;430289.5
4409;NL:S:61120130;108.8;93.8;58.0;51.9;31.5;29.3;Sporthal de Tinnegieter;Beuningen;181137.0;430103.0
4410;NL:S:61120150;164.3;156.3;124.1;115.5;60.9;53.5;Centrum;Beuningen;181410.5;430155.5
4411;NL:S:61120230;94.6;81.5;58.6;54.4;34.8;34.2;Schacht;Beuningen;180683.0;430326.0
4412;NL:S:61120250;128.5;108.6;61.7;54.1;36.6;33.1;Aalsterveld;Beuningen;180370.5;430615.5
4413;NL:S:61120270;37.6;55.4;15.9;21.5;9.4;11.6;Wilgenoord;Beuningen;180136.5;429797.0
4414;NL:S:61120290;12.2;17.6;7.2;11.3;3.9;7.3;Hadrianussingel;Beuningen;180282.0;429413.5
4415;NL:S:61120310;27.8;24.6;34.1;21.5;25.7;14.0;Tiberiuslaan;Beuningen;180727.0;429511.5
4416;NL:S:61120370;51.4;63.9;37.9;42.5;21.0;26.0;Lavendelstraat;Beuningen;181879.0;430035.0
4417;NL:S:61120470;41.0;49.3;27.4;32.1;17.400000000000002;23.799999999999997;Gemeentehuis;Beuningen;182261.5;430532.0
4418;NL:S:61120490;2.3;2.8;0.0;0.0;0.0;0.0;Beatrixplein;Beuningen;181582.5;430327.5
4419;NL:S:61121300;6.5;4.9;0.0;0.0;0.0;0.0;Forelgracht;Beuningen;180908.5;429342.5
4420;NL:S:61121320;8.5;6.7;0.0;0.0;0.0;0.0;Snoekgracht;Beuningen;180998.0;429084.5
4421;NL:S:61121340;11.4;8.6;0.0;0.0;0.0;0.0;Ganzeneiland;Beuningen;181432.5;428951.0
4422;NL:S:61121360;7.8;7.7;0.0;0.0;0.0;0.0;Wolfsbossingel;Beuningen;181783.5;429168.5
4423;NL:S:61190030;0.2;0.4;0.3;0.8;0.1;0.1;Het Nevelveld;Doornik;188897.0;432545.5
4424;NL:S:61190051;2.3;1.8;2.0;1.4;0.9;0.8;Zandsepad;Doornik;188731.0;432084.5
4425;NL:S:61190070;1.3;1.4;1.0;1.4;0.5;0.8;Doornik;Doornik;188852.5;431672.0
4426;NL:S:61190090;1.8;2.1;1.8;3.0;0.9;1.1;Bekkersland;Doornik;188892.0;431256.0
4427;NL:S:61190110;5.0;9.0;5.1;9.9;1.9;3.7;Laauwikstraat;Lent;188521.0;430908.5
4428;NL:S:61190130;23.3;19.6;15.7;13.5;9.1;8.9;Petuniastraat;Lent;188238.5;430853.5
4429;NL:S:61190150;32.1;20.1;21.2;12.0;11.9;6.7;Lentseveld;Lent;187947.5;430666.0
4430;NL:S:61190190;36.3;36.1;4.1;4.1;2.3;2.3;Citadel College;Lent;187324.5;430846.0
4431;NL:S:61190230;136.8;167.1;89.2;120.2;51.2;72.2;Station Lent Laauwikstraat;Lent;187777.5;430490.5
4432;NL:S:61190250;17.5;13.0;12.1;8.0;8.4;6.8;Eikenlaan;Lent;188471.0;430999.5
4433;NL:S:61190270;43.9;46.7;35.1;26.9;20.5;16.3;Station Lent;Lent;187686.5;430599.0
4434;NL:S:61190300;58.0;66.3;23.3;25.6;13.8;14.6;Stationsstraat;Lent;186240.5;433326.5
4435;NL:S:61190350;61.0;70.6;32.4;37.9;24.8;28.4;Oude Groenestraat;Oosterhout;186553.8;432792.5
4436;NL:S:61190370;8.6;9.9;6.7;13.1;2.3;5.1;Turennesingel;Lent;188332.0;430387.5
4437;NL:S:61190390;33.6;37.1;8.5;11.0;6.0;6.6;Dijkstraat;Lent;187215.5;431221.0
4438;NL:S:61190410;18.5;13.3;12.6;10.6;3.7;4.2;Kruidenstraat;Oosterhout;186276.0;432664.5
4439;NL:S:61190470;91.2;104.8;66.1;69.4;47.6;56.1;Terracottastraat;Oosterhout;186841.0;432335.0
4440;NL:S:61190490;0.1;0.1;0.1;0.0;0.1;0.1;Van Boetzelaerstraat;Oosterhout;185790.0;432025.0
4441;NL:S:61190710;98.3;80.0;71.2;59.4;29.1;24.3;Jonagoldstraat;Oosterhout;186003.5;432360.0
4442;NL:S:61190750;49.6;38.8;32.4;28.2;14.5;11.0;De Klif;Oosterhout;186518.5;432062.5
4443;NL:S:61190790;31.2;28.6;25.7;23.0;10.0;9.2;Aquilastraat;Oosterhout;186838.0;431875.0
4444;NL:S:61191390;81.6;72.6;60.2;45.5;33.1;26.9;Frankrijkstraat;Lent;187866.0;431319.0
4445;NL:S:61191410;74.2;77.1;44.4;49.4;24.6;29.4;De Ster;Lent;188135.0;431380.5
4446;NL:S:61191490;1.3;21.1;1.2;14.6;0.2;9.7;Dalidastraat;Lent;187681.0;431810.0
4447;NL:S:61191510;0.2;22.1;0.2;10.2;0.1;6.1;Thermion (West);Lent;187564.0;431571.0
4448;NL:S:61191520;61.0;9.4;39.4;4.3;20.4;2.9;Thermion (Oost);Lent;187684.0;431606.0
4449;NL:S:61191550;33.2;28.0;23.3;19.5;14.3;13.6;Fluitenkruid;Lent;188436.0;431314.5
4450;NL:S:61192000;53.8;56.5;43.2;49.7;28.0;31.6;P+R Nijmegen Noord;Ressen;187522.0;432821.0
4451;NL:S:61200080;0.2;0.0;0.1;0.0;0.2;0.0;Gansstraat;Oosterhout;185166.0;432564.0
4452;NL:S:61200210;0.4;0.4;0.4;0.3;0.5;0.3;Van Woerkomstraat;Oosterhout;185146.5;432199.0
4453;NL:S:61200230;0.0;0.1;0.0;0.0;0.0;0.1;Zandstraat;Oosterhout;185331.0;432549.0
4454;NL:S:61200250;0.0;0.1;0.0;0.0;0.0;0.1;Vredesplein;Oosterhout;185491.0;432804.0
4455;NL:S:61200290;0.2;0.1;0.1;0.1;0.1;0.1;Peperstraat;Oosterhout;185315.0;432876.0
4456;NL:S:61220010;113.19999999999999;106.0;51.6;48.5;30.9;29.5;Julianastraat;Ewijk;179460.0;431673.5
4457;NL:S:61220020;3.4;3.8;2.1;2.4;1.0;1.3;Deijnschestraat;Winssen;175384.5;432340.0
4458;NL:S:61220030;5.5;5.6;3.0999999999999996;3.3;2.1;2.2;Molenweg;Ewijk;178340.0;431806.5
4459;NL:S:61220040;9.3;10.0;4.0;4.2;2.2;2.2;Geerstraat;Winssen;176059.0;432214.5
4460;NL:S:61220060;43.9;40.2;22.6;19.7;14.3;11.0;Leegstraat;Winssen;176815.0;432114.5
4461;NL:S:61220170;27.200000000000003;31.5;17.299999999999997;20.7;12.600000000000001;13.6;Keizershoeve;Ewijk;179871.0;431553.5
4462;NL:S:61220190;20.0;24.4;11.1;14.899999999999999;9.1;8.5;Plakstraat;Winssen;177362.0;432128.0
4463;NL:S:61240010;5.5;6.7;0.8;1.2;0.6;1.0;Nieuweweg;Wijchen;179862.5;424897.5
4464;NL:S:61240020;1.4;2.0;0.4;0.8;0.5;0.6;Kraaijenberg 79e straat;Wijchen;176872.5;424693.5
4465;NL:S:61240040;6.3;3.9;1.3;1.3;1.4;1.3;Kraaijenberg 86e straat;Wijchen;177142.5;424727.5
4466;NL:S:61240050;0.1;0.3;0.0;0.2;0.0;0.0;Aalsburg;Wijchen;177936.7;424593.0
4467;NL:S:61240060;14.6;15.7;7.0;7.1;3.7;4.5;Homberg;Wijchen;177401.0;424830.0
4468;NL:S:61240070;7.8;7.7;3.2;3.8;2.7;3.5;Buizerdstraat;Wijchen;178047.5;425204.0
4469;NL:S:61240080;8.5;7.5;4.4;4.4;2.8;2.3;Heilige Stoel 38/46;Wijchen;177503.0;425142.0
4470;NL:S:61240100;13.1;11.3;4.1;3.3;2.7;3.0;Heilige Stoel 38/48;Wijchen;177827.0;425174.5
4471;NL:S:61240110;11.9;14.6;3.2;6.5;2.2;5.8;Tunnelweg;Wijchen;178436.5;425331.0
4472;NL:S:61240130;6.7;6.3;2.9;3.5;1.4;1.8;Holenbergseweg;Wijchen;178636.5;425620.0
4473;NL:S:61240150;1.6;18.3;0.3;7.5;0.2;5.0;Schoenaker;Wijchen;179188.5;425982.0
4474;NL:S:61240280;90.8;110.7;21.6;40.6;23.4;25.3;Station Wijchen;Wijchen;178671.5;424746.8
4475;NL:S:61240290;0.7;1.0;0.0;0.2;0.0;0.0;Herenstraat;Wijchen;178294.5;424668.0
4476;NL:S:61240350;0.4;0.5;0.0;0.0;0.0;0.0;Blauwe Hof 40e straat;Wijchen;177322.5;424520.5
4477;NL:S:61240380;0.0;0.0;0.0;0.0;0.0;0.0;Diepvoorde;Wijchen;177913.5;423808.0
4478;NL:S:61240390;21.5;12.6;11.2;8.9;5.3;5.3;Huissteden;Wijchen;177965.0;423547.0
4479;NL:S:61240610;36.0;35.5;15.9;16.1;11.3;12.2;Zuiderpoort;Wijchen;178235.7;423439.0
4480;NL:S:61240630;15.3;15.7;7.2;7.5;5.2;5.7;Kraaijenberg 83e straat;Wijchen;176791.0;424692.0
4481;NL:S:61240640;10.4;11.4;5.6;5.9;4.1;3.9;De Ververt;Wijchen;178688.0;423246.0
4482;NL:S:61240680;0.0;0.0;0.0;0.2;0.0;0.0;Oud-Ravensteinseweg;Wijchen;177963.0;424306.5
4483;NL:S:61240720;22.9;22.3;6.7;7.9;6.2;5.6;Kerkeveld;Wijchen;178940.0;423198.0
4484;NL:S:61240880;1.1;3.0;0.0;0.0;0.0;0.0;Bijsterh.22/Wilhelminal.;Wijchen;179525.5;426942.5
4485;NL:S:61240910;16.5;18.4;2.3;2.6;0.9;1.1;Palkerplein;Wijchen;180619.0;426239.3
4486;NL:S:61240950;11.6;12.2;0.0;0.0;0.0;0.0;Bijsterhuizen 21;Wijchen;180518.0;426878.0
4487;NL:S:61240970;13.0;16.3;0.0;0.0;0.0;0.0;Bijsterhuizen 25;Wijchen;179621.0;426886.0
4488;NL:S:61240990;5.6;9.2;0.0;0.0;0.0;0.0;Bijsterhuizen 10;Wijchen;180779.5;426727.0
4489;NL:S:61241010;5.3;5.1;0.0;0.0;0.0;0.0;Mozaiek;Wijchen;179171.0;423871.0
4490;NL:S:61241030;6.5;7.3;1.0;2.5;1.3;1.9;De Meerval;Wijchen;178780.0;423906.0
4491;NL:S:61241050;30.1;34.5;12.1;12.4;6.9;8.1;Europaplein;Wijchen;178687.5;424309.5
4492;NL:S:61241070;8.4;9.9;1.0;1.6;1.3;1.6;Meerdreef/Oosterweg;Wijchen;179074.0;423640.5
4493;NL:S:61241270;6.6;9.9;2.2;3.7;2.2;2.8;Vijverlaan;Wijchen;179437.5;424804.0
4494;NL:S:61241430;3.7;3.3;1.8;1.4;1.7;1.1;Kronenland;Wijchen;177705.0;423798.5
4495;NL:S:61241470;7.2;7.2;2.9;3.3;2.9;2.4;Sluiskamp;Wijchen;177177.5;423639.0
4496;NL:S:61241510;3.2;2.8;1.3;1.2;1.0;1.1;Blauwe Hof 60e straat;Wijchen;176877.5;424244.5
4497;NL:S:61242010;23.3;9.7;8.8;3.8;6.0;2.9;Veenhof;Wijchen;179057.0;425551.0
4498;NL:S:61242030;2.0;0.8;0.0;0.0;0.0;0.0;Weegbree;Wijchen;179039.0;425309.0
4499;NL:S:61280010;0.5;1.0;0.0;0.0;0.0;0.0;Achterstraat;Varik;154348.5;426996.5
4500;NL:S:61280020;0.1;0.1;0.0;0.0;0.0;0.0;Esterwegsestoep;Heesselt;151345.5;426352.0
4501;NL:S:61280030;0.3;0.4;0.0;0.0;0.0;0.0;Kerkstraat 3;Varik;154236.5;426440.0
4502;NL:S:61280040;0.1;0.1;0.0;0.0;0.0;0.0;Van Riemsdijk;Heesselt;151956.5;426150.0
4503;NL:S:61280060;0.0;0.5;0.0;0.0;0.0;0.0;Gemeneweg;Heesselt;152261.0;425556.0
4504;NL:S:61280070;1.5;1.9;0.0;0.0;0.0;0.0;Kerkstraat 38;Varik;153835.0;426406.0
4505;NL:S:61280080;0.4;0.4;0.0;0.0;0.0;0.0;Kerklaan;Heesselt;152172.0;425019.5
4506;NL:S:61280090;1.3;1.2;0.0;0.0;0.0;0.0;Postkantoor;Varik;153735.5;426211.0
4507;NL:S:61280100;0.2;0.2;0.0;0.0;0.0;0.0;Gerestraat 40;Heesselt;152391.5;425031.5
4508;NL:S:61280110;1.8;1.5;0.0;0.0;0.0;0.0;Toevershof;Varik;153653.0;425999.5
4509;NL:S:61280120;0.0;0.1;0.0;0.0;0.0;0.0;Heesselt;Heesselt;152647.0;425277.5
4510;NL:S:61280130;0.8;0.7;0.0;0.0;0.0;0.0;Walgtsestraat;Varik;153321.5;425638.0
4511;NL:S:61280140;0.0;0.4;0.0;0.0;0.0;0.0;Sportterrein;Varik;152958.0;425666.0
4512;NL:S:61301230;29.2;27.5;0.0;0.0;0.0;0.0;Kerkplein;Valburg;182692.0;435838.5
4513;NL:S:61301310;3.2;4.5;0.0;0.0;0.0;0.0;Strandpark Noord;Valburg;181593.0;434631.5
4514;NL:S:61311020;7.4;8.0;0.0;0.0;0.0;0.0;Passewaaij;Tiel;155370.5;431600.0
4515;NL:S:61320020;10.1;8.4;9.3;7.5;6.199999999999999;4.7;Klapstraat;Afferden;171647.5;432995.0
4516;NL:S:61320031;3.5;3.3;1.8;2.9;1.8;1.6;Koningstraat;Afferden;172789.0;432731.5
4517;NL:S:61320041;30.2;28.5;14.7;15.399999999999999;12.899999999999999;10.3;Pas;Afferden;172043.0;432881.0
4518;NL:S:61320080;47.4;47.099999999999994;20.9;21.9;13.899999999999999;13.5;Grotestraat;Deest;174147.0;432652.0
4519;NL:S:61330030;4.0;0.2;0.0;0.0;0.0;0.0;Willibrordusstraat;Batenburg;171632.5;426230.0
4520;NL:S:61330070;2.1;4.7;0.0;0.0;0.0;0.0;RK Kerk;Batenburg;171823.0;426029.0
4521;NL:S:61340030;0.2;0.3;0.0;0.0;0.0;0.0;Leurseweg;Leur;175914.5;425691.5
4522;NL:S:61340070;0.1;0.7;0.0;0.0;0.0;0.0;Broekstraat;Hernen;175098.5;427368.5
4523;NL:S:61340090;2.4;2.0;0.0;0.0;0.0;0.0;Smitskampje;Hernen;175234.5;427142.5
4524;NL:S:61350010;0.1;0.1;0.0;0.0;0.0;0.0;Esterweg;Opijnen;150901.0;427103.0
4525;NL:S:61350020;0.3;0.7;0.0;0.0;0.0;0.0;PGEM Station;Neerijnen;147342.5;427314.0
4526;NL:S:61350030;0.7;0.7;0.0;0.0;0.0;0.0;Zandstraat 59;Opijnen;150379.5;426847.5
4527;NL:S:61350040;0.5;0.4;0.0;0.0;0.0;0.0;School;Neerijnen;147643.0;427034.5
4528;NL:S:61350050;0.2;0.3;0.0;0.0;0.0;0.0;Nieuwe Stoep;Opijnen;149746.5;426825.5
4529;NL:S:61350060;0.0;0.1;0.0;0.0;0.0;0.0;De Vor;Neerijnen;148199.0;427298.0
4530;NL:S:61350070;0.9;1.0;0.0;0.0;0.0;0.0;Smid van Empel;Opijnen;149422.0;426731.5
4531;NL:S:61350080;0.2;1.0;0.0;0.0;0.0;0.0;Repelsestraat;Opijnen;148295.5;427131.5
4532;NL:S:61350090;5.2;2.8;0.0;0.0;0.0;0.0;Gemeentehuis;Opijnen;148942.0;426705.5
4533;NL:S:61360010;0.5;0.5;0.1;0.2;0.0;0.0;Burg. Verweijlaan;Geldermalsen;148979.5;432627.0
4534;NL:S:61360020;0.1;0.6;0.0;0.1;0.0;0.0;Zorgcentrum;Geldermalsen;148152.5;432306.5
4535;NL:S:61360030;1.1;3.4;0.1;0.2;0.0;0.0;Prinses Marijkeweg;Geldermalsen;149049.0;433015.5
4536;NL:S:61360070;0.8;0.6;0.0;0.0;0.0;0.0;Poppenbouwing Oost;Geldermalsen;150434.5;431512.0
4537;NL:S:61360110;1.2;1.5;0.2;0.5;0.0;0.0;Centrum;Geldermalsen;148174.5;432660.0
4538;NL:S:61360120;0.1;0.2;0.1;0.1;0.0;0.0;Kostverlorenkade;Geldermalsen;148310.5;432867.0
4539;NL:S:61360130;0.1;0.1;0.0;0.0;0.0;0.0;Gemeentehuis;Geldermalsen;147843.0;432654.0
4540;NL:S:61360220;0.1;0.0;0.1;0.0;0.0;0.0;Tunnelweg;Geldermalsen;147469.0;432543.5
4541;NL:S:61360290;20.7;23.4;2.0;5.9;0.9;3.7;Kalenberg;Meteren;148196.0;431418.5
4542;NL:S:61360310;4.5;5.4;1.1;1.3;0.6;0.8;Landbouwhuis;Meteren;147840.0;430390.0
4543;NL:S:61360330;1.0;0.7;0.0;0.0;0.0;0.0;Rode Kruis Gebouw;Geldermalsen;148350.5;432085.0
4544;NL:S:61360350;95.8;81.7;24.9;14.2;13.0;8.7;Station;Geldermalsen;146980.3;432566.3
4545;NL:S:61360510;1.3;0.5;0.0;0.0;0.0;0.0;Voetbalveld;Geldermalsen;149433.0;432207.0
4546;NL:S:61360550;0.1;0.0;0.0;0.0;0.0;0.0;Rijnstraat;Geldermalsen;148730.0;433020.5
4547;NL:S:61360630;1.1;1.0;0.0;0.0;0.0;0.0;Hogeweide;Geldermalsen;150260.0;431820.0
4548;NL:S:61361050;27.5;35.3;0.0;0.0;0.0;0.0;Werkzaak;Geldermalsen;149708.0;431867.5
4549;NL:S:61361310;0.0;0.0;0.0;0.0;0.0;0.0;Groeneweg;Buurmalsen;147522.0;433395.0
4550;NL:S:61361330;0.1;2.7;0.0;0.0;0.0;0.0;J.F. Kennedylaan;Geldermalsen;149019.0;431977.5
4551;NL:S:61361350;0.0;0.0;0.0;0.0;0.0;0.0;Rijksstraatweg;Buurmalsen;148675.5;433562.0
4552;NL:S:61361360;0.0;0.1;0.0;0.0;0.0;0.0;Rooimond;Buurmalsen;148363.5;434013.5
4553;NL:S:61362010;0.4;1.1;0.0;0.0;0.0;0.0;Hondsgemet;Est;149401.0;430764.0
4554;NL:S:61362020;0.3;0.3;0.1;0.1;0.0;0.0;Kerk;Est;149860.0;429295.0
4555;NL:S:61363010;0.1;0.1;0.1;0.1;0.0;0.0;Dorpshuis;Tricht;146958.0;433573.0
4556;NL:S:61368110;0.0;0.0;0.0;0.0;0.0;0.0;Verlengde Bredestraat;Meteren;147919.0;431154.0
4557;NL:S:61368295;0.0;0.2;0.0;0.1;0.0;0.0;MFC de Pluk;West Betuwe;148204.5;431567.5
4558;NL:S:61369170;0.1;0.1;0.1;0.0;0.0;0.0;Dorpsstraat;Meteren;147789.0;430711.0
4559;NL:S:61369550;0.1;2.6;0.0;0.0;0.0;0.0;Lokhorstschool;Deil;145285.5;432869.5
4560;NL:S:61369570;0.2;0.1;0.1;0.0;0.0;0.0;Schoresteynstraat;Deil;144924.5;433079.5
4561;NL:S:61370020;0.6;0.8;0.4;0.4;0.1;0.3;Klepperheide;Kerk-Avezaath;153560.5;435059.0
4562;NL:S:61370210;3.6;3.5;1.8;1.9;1.1;2.1;N834/Daver;Kerk-Avezaath;154440.5;433994.0
4563;NL:S:61380010;0.0;0.0;0.0;0.0;0.0;0.0;Ophemertsedijk;Tiel;156937.0;431279.5
4564;NL:S:61380020;0.1;0.0;0.0;0.0;0.0;0.0;Kloppenhof;Ophemert;154471.0;427718.5
4565;NL:S:61380030;0.0;0.0;0.0;0.0;0.0;0.0;Steenfabriek;Ophemert;157083.0;430802.0
4566;NL:S:61380040;0.8;0.3;0.0;0.0;0.0;0.0;Van Beesd;Ophemert;154683.0;428200.0
4567;NL:S:61380050;0.0;0.1;0.0;0.0;0.0;0.0;Rode Molen;Ophemert;156758.5;430012.5
4568;NL:S:61380060;1.7;1.8;0.0;0.0;0.0;0.0;Griedesteeg;Ophemert;154961.5;428395.5
4569;NL:S:61380070;0.1;0.0;0.0;0.0;0.0;0.0;Hermoesestraat;Ophemert;156545.5;429488.5
4570;NL:S:61380080;0.7;0.9;0.0;0.0;0.0;0.0;Vivo;Ophemert;155298.5;428600.0
4571;NL:S:61380090;0.0;0.0;0.0;0.0;0.0;0.0;Waalbandijk;Ophemert;156332.0;429165.0
4572;NL:S:61380100;0.3;0.3;0.0;0.0;0.0;0.0;Goossen Janssenstraat;Ophemert;155498.0;428722.0
4573;NL:S:61380110;0.0;0.0;0.0;0.0;0.0;0.0;Molenstraat;Ophemert;155851.5;428929.5
4574;NL:S:61400010;1.2000000000000002;1.1;0.0;0.0;0.0;0.0;Lingebrug;Zetten;177499.0;438683.0
4575;NL:S:61400030;0.3;0.30000000000000004;0.0;0.0;0.0;0.0;Molenstraat;Zetten;177250.0;438499.0
4576;NL:S:61400160;0.6;0.1;0.0;0.0;0.0;0.0;Vogelenzang;Andelst;178022.5;435006.5
4577;NL:S:61401001;15.7;18.2;0.0;1.8;0.0;0.0;Station Zetten Andelst;Zetten;178175.5;436808.0
4578;NL:S:61401230;11.9;12.1;0.0;0.0;0.0;0.0;Brittanjesingel;Zetten;177963.7;437755.3
4579;NL:S:61401270;8.3;9.8;0.0;0.0;0.0;0.0;Stationsstraat;Zetten;177555.0;437724.5
4580;NL:S:61401310;9.2;7.6000000000000005;0.0;0.0;0.0;0.0;Hoofdstraat;Zetten;177308.5;438103.0
4581;NL:S:61402230;10.2;8.6;0.0;0.0;0.0;0.0;Wilhelminastraat;Andelst;178550.0;435496.5
4582;NL:S:61402270;3.8;3.1;0.0;0.0;0.0;0.0;Monument;Andelst;178200.3;435590.0
4583;NL:S:61402310;0.0;0.3;0.0;0.0;0.0;0.0;Industrieweg;Andelst;178136.5;436097.0
4584;NL:S:61403230;8.5;8.6;0.0;0.0;0.0;0.0;Planetenlaan;Herveld;179266.5;435479.5
4585;NL:S:61403270;14.7;12.8;0.0;0.0;0.0;0.0;Stenenkamerstraat;Herveld;179234.5;435774.0
4586;NL:S:61403310;15.0;12.6;0.0;0.0;0.0;0.0;De Hoge Hof;Herveld;179004.5;435740.0
4587;NL:S:61404230;2.6;2.9;0.0;0.0;0.0;0.0;'t Hoeveslag;Herveld;180983.0;434709.0
4588;NL:S:61404310;2.4;3.3;0.0;0.0;0.0;0.0;Lechstraat;Herveld;180101.0;434813.0
4589;NL:S:61404350;5.2;4.5;0.0;0.0;0.0;0.0;Molen de Vink;Herveld;179476.5;434854.0
4590;NL:S:61410010;227.0;141.9;68.9;34.9;61.4;43.2;Station;Tiel;157442.1;433404.6
4591;NL:S:61410030;61.5;66.2;21.7;27.299999999999997;11.0;12.2;Veemarkt;Tiel;157963.5;433270.0
4592;NL:S:61410050;2.9;5.3;1.7;1.9;1.1;1.4;Lingedijk;Tiel;157779.5;433542.5
4593;NL:S:61410070;17.9;49.1;7.7;20.0;6.2;14.3;Station Noordzijde;Tiel;157485.5;433558.0
4594;NL:S:61410080;4.6;3.8;0.0;0.1;0.0;0.0;Vrijthof;Tiel;156563.0;433660.0
4595;NL:S:61410090;0.6;1.6;0.6;1.3;0.5;0.4;Prinses Marijkelaan;Tiel;157244.0;433628.0
4596;NL:S:61410180;2.2;6.4;0.0;0.0;0.0;0.0;Sportpark Ridderweide;Tiel;156249.5;432105.5
4597;NL:S:61410200;12.4;1.2;0.0;0.0;0.0;0.0;Sporthal de Betuwe;Tiel;156627.0;432146.0
4598;NL:S:61410210;1.5;6.7;0.9;2.6;0.2;1.1;Hoog Kellenseweg;Tiel;158987.0;434903.0
4599;NL:S:61410220;5.5;6.0;0.0;0.0;0.0;0.0;Batouwe;Tiel;157072.5;432198.0
4600;NL:S:61410240;3.1;2.7;0.0;0.0;0.0;0.0;Westlede;Tiel;157332.5;432332.0
4601;NL:S:61410250;14.7;9.5;5.2;3.7;3.4;1.9;Grote Brugse Grintweg;Tiel;158782.0;434268.0
4602;NL:S:61410260;1.0;0.1;0.0;0.0;0.0;0.0;Teisterbantlaan;Tiel;157267.0;432670.5
